# t  B_z_curl_0  B_z_curl_1  B_z_curl_2  B_z_curl_3  B_z_curl_4  B_z_curl_5  B_z_curl_6  B_z_curl_7  B_z_curl_8  B_z_curl_9  B_z_curl_10  B_z_curl_11  B_z_curl_12  B_z_curl_13  B_z_curl_14  B_z_curl_15  B_z_curl_16  B_z_curl_17  B_z_curl_18  B_z_curl_19  B_z_curl_20  B_z_curl_21  B_z_curl_22  B_z_curl_23  B_z_curl_24  B_z_curl_25  B_z_curl_26  B_z_curl_27  B_z_curl_28  B_z_curl_29  B_z_curl_30  B_z_curl_31  B_z_curl_32  B_z_curl_33  B_z_curl_34  B_z_curl_35  B_z_curl_36  B_z_curl_37  B_z_curl_38  B_z_curl_39  B_z_curl_40  B_z_curl_41  B_z_curl_42  B_z_curl_43  B_z_curl_44  B_z_curl_45
27209.4 3.32852e-15 1.94119e-14 2.18476e-14 1.12643e-15 -6.43232e-14 0 -1.01913e-13 8.70782e-14 8.90584e-14 0 -2.72589e-15 -1.00798e-13 7.64513e-14 0 7.27407e-14 -5.78495e-19 1.32019e-14 0 -1.32029e-14 9.45112e-14 -9.45118e-14 0 1.18599e-13 -1.9757e-14 -4.76277e-15 2.38147e-15 1.86566e-13 -1.78709e-13 5.61091e-14 -7.64512e-14 0 9.34094e-14 -8.62445e-14 2.92399e-14 2.46368e-14 2.13935e-15 -8.90582e-14 0 6.46624e-16 -7.965e-15 8.16139e-14 -1.1259e-15 0 -3.01911e-14 6.4322e-14 0
27211.7 3.26368e-15 1.90665e-14 2.1462e-14 1.09993e-15 -6.32077e-14 0 -1.00139e-13 8.55572e-14 8.75082e-14 0 -2.67721e-15 -9.90412e-14 7.51203e-14 0 7.14721e-14 -3.64964e-19 1.29704e-14 0 -1.29709e-14 9.28616e-14 -9.28621e-14 0 1.16523e-13 -1.94133e-14 -4.67385e-15 2.33634e-15 1.83311e-13 -1.75594e-13 5.51352e-14 -7.51198e-14 0 9.17719e-14 -8.47336e-14 2.87362e-14 2.42105e-14 2.11322e-15 -8.75078e-14 0 6.41009e-16 -7.81961e-15 8.01953e-14 -1.09936e-15 0 -2.96568e-14 6.32065e-14 0
27214 3.19864e-15 1.87176e-14 2.10726e-14 1.07406e-15 -6.20795e-14 0 -9.83451e-14 8.40198e-14 8.59413e-14 0 -2.62581e-15 -9.72647e-14 7.37747e-14 0 7.01915e-14 1.51311e-19 1.27364e-14 0 -1.27357e-14 9.11947e-14 -9.11947e-14 0 1.14424e-13 -1.90672e-14 -4.58461e-15 2.29017e-15 1.80021e-13 -1.72444e-13 5.41506e-14 -7.37729e-14 0 9.01173e-14 -8.32086e-14 2.82273e-14 2.37784e-14 2.0874e-15 -8.59402e-14 0 6.3568e-16 -7.67468e-15 7.87625e-14 -1.07363e-15 0 -2.91167e-14 6.20778e-14 0
27216.3 3.13326e-15 1.83658e-14 2.06794e-14 1.04768e-15 -6.09397e-14 0 -9.65334e-14 8.24653e-14 8.43581e-14 0 -2.57836e-15 -9.54712e-14 7.24149e-14 0 6.88948e-14 2.86127e-20 1.24991e-14 0 -1.24987e-14 8.95105e-14 -8.95106e-14 0 1.12304e-13 -1.87145e-14 -4.49241e-15 2.24447e-15 1.76699e-13 -1.69264e-13 5.31555e-14 -7.24133e-14 0 8.8445e-14 -8.16641e-14 2.77127e-14 2.33422e-14 2.06013e-15 -8.43571e-14 0 6.28163e-16 -7.5256e-15 7.73117e-14 -1.04732e-15 0 -2.85725e-14 6.0938e-14 0
27218.6 3.06764e-15 1.80111e-14 2.02827e-14 1.02101e-15 -5.97883e-14 0 -9.47044e-14 8.08955e-14 8.27584e-14 0 -2.53342e-15 -9.366e-14 7.10413e-14 0 6.75827e-14 -5.11365e-19 1.22594e-14 0 -1.22602e-14 8.78091e-14 -8.78097e-14 0 1.10164e-13 -1.83564e-14 -4.39884e-15 2.19932e-15 1.73345e-13 -1.66052e-13 5.21498e-14 -7.1041e-14 0 8.6756e-14 -8.01019e-14 2.71919e-14 2.29023e-14 2.03034e-15 -8.27581e-14 0 6.19189e-16 -7.37333e-15 7.58439e-14 -1.02052e-15 0 -2.8024e-14 5.97871e-14 0
27220.9 3.00205e-15 1.7653e-14 1.98826e-14 9.95233e-16 -5.86248e-14 0 -9.28559e-14 7.93119e-14 8.11427e-14 0 -2.48404e-15 -9.18295e-14 6.96541e-14 0 6.62604e-14 -4.84934e-19 1.20185e-14 0 -1.20193e-14 8.60911e-14 -8.60917e-14 0 1.08004e-13 -1.79976e-14 -4.30698e-15 2.15328e-15 1.69955e-13 -1.62808e-13 5.11337e-14 -6.96539e-14 0 8.50522e-14 -7.85287e-14 2.66655e-14 2.24572e-14 1.99936e-15 -8.11424e-14 0 6.11429e-16 -7.22279e-15 7.43637e-14 -9.94663e-16 0 -2.74699e-14 5.86236e-14 0
27223.2 2.9364e-15 1.72917e-14 1.94791e-14 9.70388e-16 -5.74496e-14 0 -9.09886e-14 7.77141e-14 7.9512e-14 0 -2.43034e-15 -8.9981e-14 6.82538e-14 0 6.49286e-14 5.90789e-20 1.17759e-14 0 -1.17755e-14 8.43575e-14 -8.43576e-14 0 1.05823e-13 -1.76378e-14 -4.21616e-15 2.10622e-15 1.66531e-13 -1.59531e-13 5.0108e-14 -6.82523e-14 0 8.3334e-14 -7.69449e-14 2.61343e-14 2.20068e-14 1.96847e-15 -7.9511e-14 0 6.04773e-16 -7.07407e-15 7.2872e-14 -9.69918e-16 0 -2.69102e-14 5.7448e-14 0
27225.5 2.87047e-15 1.69281e-14 1.9072e-14 9.45303e-16 -5.6264e-14 0 -8.91055e-14 7.6101e-14 7.78668e-14 0 -2.37936e-15 -8.81178e-14 6.6841e-14 0 6.35832e-14 1.28379e-19 1.15305e-14 0 -1.15298e-14 8.2609e-14 -8.2609e-14 0 1.03624e-13 -1.72726e-14 -4.12326e-15 2.05961e-15 1.63081e-13 -1.56226e-13 4.90733e-14 -6.68392e-14 0 8.16006e-14 -7.53447e-14 2.55984e-14 2.15525e-14 1.93669e-15 -7.78657e-14 0 5.96479e-16 -6.92236e-15 7.13651e-14 -9.44938e-16 0 -2.63469e-14 5.62622e-14 0
27227.8 2.80445e-15 1.65621e-14 1.8662e-14 9.19834e-16 -5.50685e-14 0 -8.7208e-14 7.44743e-14 7.62075e-14 0 -2.33235e-15 -8.624e-14 6.54163e-14 0 6.22236e-14 -4.02966e-19 1.12825e-14 0 -1.12831e-14 8.08457e-14 -8.08461e-14 0 1.01408e-13 -1.69016e-14 -4.02817e-15 2.0137e-15 1.59604e-13 -1.52897e-13 4.80295e-14 -6.54157e-14 0 7.98523e-14 -7.37277e-14 2.50569e-14 2.10952e-14 1.9026e-15 -7.62071e-14 0 5.85992e-16 -6.76679e-15 6.98424e-14 -9.19397e-16 0 -2.57804e-14 5.50672e-14 0
27230.1 2.73868e-15 1.61934e-14 1.82497e-14 8.95174e-16 -5.38626e-14 0 -8.52939e-14 7.28361e-14 7.45345e-14 0 -2.28253e-15 -8.43453e-14 6.39799e-14 0 6.08543e-14 -5.63783e-19 1.10334e-14 0 -1.10344e-14 7.9068e-14 -7.90686e-14 0 9.91737e-14 -1.65294e-14 -3.93402e-15 1.96708e-15 1.56096e-13 -1.49538e-13 4.69763e-14 -6.39798e-14 0 7.80911e-14 -7.21004e-14 2.45104e-14 2.06334e-14 1.86671e-15 -7.45343e-14 0 5.75938e-16 -6.61211e-15 6.83079e-14 -8.94627e-16 0 -2.52094e-14 5.38616e-14 0
27232.5 2.67303e-15 1.58218e-14 1.78344e-14 8.71676e-16 -5.26463e-14 0 -8.3363e-14 7.11862e-14 7.28482e-14 0 -2.22739e-15 -8.24343e-14 6.25321e-14 0 5.94778e-14 -5.94321e-20 1.07833e-14 0 -1.07831e-14 7.72767e-14 -7.7277e-14 0 9.69226e-14 -1.61576e-14 -3.84179e-15 1.91942e-15 1.52558e-13 -1.46151e-13 4.59144e-14 -6.25309e-14 0 7.6318e-14 -7.04655e-14 2.39596e-14 2.01668e-14 1.83046e-15 -7.28474e-14 0 5.67507e-16 -6.46017e-15 6.67642e-14 -8.71178e-16 0 -2.46334e-14 5.26448e-14 0
27234.8 2.60715e-15 1.54482e-14 1.74157e-14 8.48208e-16 -5.14207e-14 0 -8.14181e-14 6.95229e-14 7.11493e-14 0 -2.17324e-15 -8.05104e-14 6.10733e-14 0 5.80905e-14 1.89444e-19 1.05311e-14 0 -1.05303e-14 7.54725e-14 -7.54725e-14 0 9.46556e-14 -1.57818e-14 -3.74871e-15 1.87216e-15 1.48995e-13 -1.42739e-13 4.4845e-14 -6.10715e-14 0 7.45324e-14 -6.88178e-14 2.34047e-14 1.96967e-14 1.79367e-15 -7.11481e-14 0 5.58343e-16 -6.30671e-15 6.52085e-14 -8.47828e-16 0 -2.4054e-14 5.1419e-14 0
27237.1 2.54118e-15 1.50729e-14 1.69944e-14 8.24272e-16 -5.01869e-14 0 -7.94611e-14 6.78474e-14 6.94384e-14 0 -2.12382e-15 -7.8575e-14 5.96044e-14 0 5.66903e-14 -2.73117e-19 1.02762e-14 0 -1.02764e-14 7.36559e-14 -7.36562e-14 0 9.23739e-14 -1.54e-14 -3.65315e-15 1.82582e-15 1.45411e-13 -1.39307e-13 4.3768e-14 -5.96035e-14 0 7.27339e-14 -6.71546e-14 2.28453e-14 1.92242e-14 1.75503e-15 -6.94379e-14 0 5.46682e-16 -6.14913e-15 6.36386e-14 -8.23871e-16 0 -2.34723e-14 5.01855e-14 0
27239.4 2.47561e-15 1.46954e-14 1.65717e-14 8.00955e-16 -4.89444e-14 0 -7.74908e-14 6.61625e-14 6.77162e-14 0 -2.07361e-15 -7.66255e-14 5.81258e-14 0 5.5281e-14 -6.03947e-19 1.00201e-14 0 -1.00211e-14 7.18273e-14 -7.1828e-14 0 9.00776e-14 -1.50164e-14 -3.55746e-15 1.77896e-15 1.41803e-13 -1.35851e-13 4.26828e-14 -5.81258e-14 0 7.0924e-14 -6.54815e-14 2.22813e-14 1.87479e-14 1.71438e-15 -6.77161e-14 0 5.34464e-16 -5.99132e-15 6.20575e-14 -8.00442e-16 0 -2.28873e-14 4.89434e-14 0
27241.7 2.4104e-15 1.43154e-14 1.61469e-14 7.78939e-16 -4.76929e-14 0 -7.55059e-14 6.44686e-14 6.59828e-14 0 -2.01784e-15 -7.46615e-14 5.66376e-14 0 5.38662e-14 -1.97175e-19 9.76354e-15 0 -9.76369e-15 6.99873e-14 -6.99876e-14 0 8.77669e-14 -1.46339e-14 -3.46393e-15 1.73094e-15 1.38168e-13 -1.32371e-13 4.15899e-14 -5.66368e-14 0 6.91045e-14 -6.38031e-14 2.17136e-14 1.82673e-14 1.6729e-15 -6.59822e-14 0 5.23937e-16 -5.83667e-15 6.0469e-14 -7.7843e-16 0 -2.22981e-14 4.76916e-14 0
27244 2.34501e-15 1.39336e-14 1.5719e-14 7.57233e-16 -4.64333e-14 0 -7.35087e-14 6.27636e-14 6.42384e-14 0 -1.96112e-15 -7.26863e-14 5.51401e-14 0 5.24435e-14 2.0802e-19 9.50561e-15 0 -9.50477e-15 6.81362e-14 -6.81362e-14 0 8.5443e-14 -1.42491e-14 -3.37088e-15 1.68321e-15 1.34511e-13 -1.28869e-13 4.04907e-14 -5.51382e-14 0 6.72753e-14 -6.21156e-14 2.11425e-14 1.77837e-14 1.63098e-15 -6.42373e-14 0 5.13713e-16 -5.68201e-15 5.88716e-14 -7.56835e-16 0 -2.17055e-14 4.64317e-14 0
27246.3 2.27944e-15 1.35507e-14 1.52885e-14 7.34996e-16 -4.51669e-14 0 -7.15018e-14 6.10475e-14 6.24841e-14 0 -1.90912e-15 -7.07022e-14 5.36339e-14 0 5.10098e-14 -1.26542e-19 9.24531e-15 0 -9.24519e-15 6.62748e-14 -6.62751e-14 0 8.3107e-14 -1.38588e-14 -3.27561e-15 1.63664e-15 1.30837e-13 -1.2535e-13 3.93856e-14 -5.36328e-14 0 6.54354e-14 -6.04146e-14 2.05677e-14 1.72982e-14 1.58772e-15 -6.24834e-14 0 5.0122e-16 -5.52348e-15 5.72623e-14 -7.3462e-16 0 -2.11112e-14 4.51655e-14 0
27248.6 2.21431e-15 1.31662e-14 1.48571e-14 7.13106e-16 -4.38936e-14 0 -6.94846e-14 5.93238e-14 6.07208e-14 0 -1.85838e-15 -6.87073e-14 5.21201e-14 0 4.95675e-14 -5.91175e-19 8.98348e-15 0 -8.98446e-15 6.4404e-14 -6.44046e-14 0 8.07592e-14 -1.34657e-14 -3.17917e-15 1.58983e-15 1.27146e-13 -1.21813e-13 3.82738e-14 -5.21201e-14 0 6.35856e-14 -5.87039e-14 1.99891e-14 1.68099e-14 1.54263e-15 -6.07207e-14 0 4.87228e-16 -5.36355e-15 5.56426e-14 -7.12635e-16 0 -2.05149e-14 4.38927e-14 0
27250.9 2.14977e-15 1.27796e-14 1.44248e-14 6.92546e-16 -4.26131e-14 0 -6.74554e-14 5.75939e-14 5.89486e-14 0 -1.80263e-15 -6.66999e-14 5.05987e-14 0 4.81211e-14 -3.3797e-19 8.72147e-15 0 -8.72191e-15 6.2524e-14 -6.25244e-14 0 7.83998e-14 -1.30741e-14 -3.0845e-15 1.54168e-15 1.23432e-13 -1.18257e-13 3.71552e-14 -5.05982e-14 0 6.17281e-14 -5.69897e-14 1.94073e-14 1.63176e-14 1.49641e-15 -5.89482e-14 0 4.74507e-16 -5.20661e-15 5.40167e-14 -6.92043e-16 0 -1.99152e-14 4.26119e-14 0
27253.2 2.08516e-15 1.23914e-14 1.39898e-14 6.72565e-16 -4.13256e-14 0 -6.54156e-14 5.58553e-14 5.71674e-14 0 -1.74414e-15 -6.46827e-14 4.90697e-14 0 4.66695e-14 1.7176e-19 8.45887e-15 0 -8.45812e-15 6.06348e-14 -6.06349e-14 0 7.60298e-14 -1.26819e-14 -2.99138e-15 1.49359e-15 1.19699e-13 -1.14681e-13 3.60313e-14 -4.9068e-14 0 5.98634e-14 -5.52698e-14 1.88227e-14 1.58228e-14 1.44965e-15 -5.71663e-14 0 4.62987e-16 -5.05108e-15 5.23849e-14 -6.7215e-16 0 -1.93124e-14 4.13241e-14 0
27255.5 2.02022e-15 1.20025e-14 1.35521e-14 6.5203e-16 -4.00326e-14 0 -6.33682e-14 5.41071e-14 5.53778e-14 0 -1.68959e-15 -6.26592e-14 4.75335e-14 0 4.52089e-14 8.83665e-21 8.19437e-15 0 -8.19394e-15 5.87374e-14 -5.87375e-14 0 7.36503e-14 -1.2285e-14 -2.89685e-15 1.44688e-15 1.15952e-13 -1.11092e-13 3.49031e-14 -4.75321e-14 0 5.79907e-14 -5.3539e-14 1.82354e-14 1.53268e-14 1.40198e-15 -5.5377e-14 0 4.49918e-16 -4.89237e-15 5.07439e-14 -6.51667e-16 0 -1.87082e-14 4.00312e-14 0
27257.8 1.95564e-15 1.16126e-14 1.31137e-14 6.31507e-16 -3.87346e-14 0 -6.13135e-14 5.23524e-14 5.35815e-14 0 -1.63805e-15 -6.0628e-14 4.59915e-14 0 4.37406e-14 -5.28731e-19 7.92818e-15 0 -7.92899e-15 5.68328e-14 -5.68333e-14 0 7.12618e-14 -1.18846e-14 -2.80036e-15 1.40029e-15 1.12194e-13 -1.07491e-13 3.37698e-14 -4.59913e-14 0 5.61097e-14 -5.17989e-14 1.76451e-14 1.48289e-14 1.35288e-15 -5.35814e-14 0 4.34719e-16 -4.73123e-15 4.90937e-14 -6.31077e-16 0 -1.81029e-14 3.87336e-14 0
27260.1 1.8918e-15 1.1221e-14 1.26755e-14 6.12215e-16 -3.7431e-14 0 -5.92495e-14 5.0594e-14 5.17789e-14 0 -1.58275e-15 -5.85867e-14 4.4444e-14 0 4.22692e-14 -4.58196e-19 7.66176e-15 0 -7.66245e-15 5.49214e-14 -5.4922e-14 0 6.88643e-14 -1.14855e-14 -2.70478e-15 1.35225e-15 1.08419e-13 -1.03875e-13 3.2631e-14 -4.44438e-14 0 5.42223e-14 -5.00563e-14 1.70522e-14 1.43275e-14 1.30266e-15 -5.17787e-14 0 4.19992e-16 -4.57243e-15 4.74382e-14 -6.11732e-16 0 -1.74953e-14 3.743e-14 0
27262.4 1.82808e-15 1.0828e-14 1.22355e-14 5.93746e-16 -3.61219e-14 0 -5.71769e-14 4.88298e-14 4.99693e-14 0 -1.52337e-15 -5.65371e-14 4.28906e-14 0 4.07951e-14 9.51014e-20 7.3954e-15 0 -7.39483e-15 5.30031e-14 -5.30032e-14 0 6.64588e-14 -1.10874e-14 -2.6114e-15 1.30387e-15 1.04628e-13 -1.00243e-13 3.14877e-14 -4.28892e-14 0 5.23301e-14 -4.83113e-14 1.64571e-14 1.38238e-14 1.2518e-15 -4.99684e-14 0 4.06983e-16 -4.41612e-15 4.57792e-14 -5.93324e-16 0 -1.68849e-14 3.61205e-14 0
27264.7 1.76389e-15 1.04346e-14 1.17926e-14 5.74763e-16 -3.48085e-14 0 -5.50986e-14 4.70576e-14 4.8153e-14 0 -1.46657e-15 -5.44832e-14 4.13316e-14 0 3.93144e-14 1.23868e-19 7.12783e-15 0 -7.12716e-15 5.10781e-14 -5.10782e-14 0 6.40463e-14 -1.06857e-14 -2.51769e-15 1.25698e-15 1.00825e-13 -9.66001e-14 3.03416e-14 -4.133e-14 0 5.04326e-14 -4.65583e-14 1.586e-14 1.33197e-14 1.20025e-15 -4.8152e-14 0 3.93456e-16 -4.2577e-15 4.4114e-14 -5.74406e-16 0 -1.62732e-14 3.4807e-14 0
27267 1.69982e-15 1.00407e-14 1.13489e-14 5.55431e-16 -3.34917e-14 0 -5.30158e-14 4.52799e-14 4.63318e-14 0 -1.41395e-15 -5.24248e-14 3.97684e-14 0 3.7827e-14 -4.2359e-19 6.85857e-15 0 -6.85913e-15 4.91481e-14 -4.91486e-14 0 6.16276e-14 -1.02801e-14 -2.42173e-15 1.21071e-15 9.70162e-14 -9.29498e-14 2.91922e-14 -3.9768e-14 0 4.85288e-14 -4.47969e-14 1.52609e-14 1.28146e-14 1.14774e-15 -4.63315e-14 0 3.77658e-16 -4.09618e-15 4.24413e-14 -5.55033e-16 0 -1.56612e-14 3.34906e-14 0
27269.3 1.63658e-15 9.64561e-15 1.09063e-14 5.37098e-16 -3.21711e-14 0 -5.09267e-14 4.35005e-14 4.45069e-14 0 -1.35929e-15 -5.03591e-14 3.82018e-14 0 3.63373e-14 -5.47579e-19 6.58887e-15 0 -6.58974e-15 4.72139e-14 -4.72145e-14 0 5.92025e-14 -9.87532e-15 -2.32556e-15 1.16298e-15 9.31973e-14 -8.92904e-14 2.80385e-14 -3.82018e-14 0 4.66199e-14 -4.30334e-14 1.46599e-14 1.23067e-14 1.0944e-15 -4.45068e-14 0 3.61386e-16 -3.93595e-15 4.0764e-14 -5.36639e-16 0 -1.5048e-14 3.21703e-14 0
27271.6 1.57367e-15 9.24938e-15 1.04631e-14 5.19775e-16 -3.08467e-14 0 -4.88309e-14 4.17184e-14 4.26773e-14 0 -1.29986e-15 -4.82866e-14 3.66313e-14 0 3.48469e-14 -1.99613e-20 6.31964e-15 0 -6.31933e-15 4.5275e-14 -4.52752e-14 0 5.67718e-14 -9.47268e-15 -2.23166e-15 1.11439e-15 8.93657e-14 -8.56196e-14 2.68814e-14 -3.66302e-14 0 4.4708e-14 -4.12702e-14 1.40574e-14 1.17967e-14 1.04048e-15 -4.26766e-14 0 3.46849e-16 -3.77886e-15 3.90853e-14 -5.19351e-16 0 -1.44326e-14 3.08454e-14 0
27273.9 1.51023e-15 8.85283e-15 1.0017e-14 5.02049e-16 -2.95191e-14 0 -4.67314e-14 3.99303e-14 4.08427e-14 0 -1.24131e-15 -4.62114e-14 3.50567e-14 0 3.33526e-14 1.98343e-19 6.04999e-15 0 -6.04915e-15 4.33313e-14 -4.33313e-14 0 5.43367e-14 -9.06794e-15 -2.13859e-15 1.06724e-15 8.55252e-14 -8.19402e-14 2.57226e-14 -3.50551e-14 0 4.27933e-14 -3.95024e-14 1.34535e-14 1.12869e-14 9.8596e-16 -4.08417e-14 0 3.32865e-16 -3.62093e-15 3.74034e-14 -5.01695e-16 0 -1.38159e-14 2.95176e-14 0
27276.2 1.44658e-15 8.45629e-15 9.5697e-15 4.83632e-16 -2.81896e-14 0 -4.46298e-14 3.81374e-14 3.90048e-14 0 -1.18743e-15 -4.41348e-14 3.34793e-14 0 3.18528e-14 -2.89314e-19 5.77889e-15 0 -5.77914e-15 4.13842e-14 -4.13846e-14 0 5.1898e-14 -8.65921e-15 -2.04352e-15 1.02125e-15 8.16817e-14 -7.82569e-14 2.45623e-14 -3.34787e-14 0 4.08748e-14 -3.77273e-14 1.28484e-14 1.07772e-14 9.30831e-16 -3.90044e-14 0 3.17007e-16 -3.45964e-15 3.57161e-14 -4.83265e-16 0 -1.31994e-14 2.81885e-14 0
27278.5 1.3837e-15 8.05916e-15 9.124e-15 4.65867e-16 -2.68583e-14 0 -4.25249e-14 3.63444e-14 3.71655e-14 0 -1.13338e-15 -4.20539e-14 3.19005e-14 0 3.03514e-14 -5.90682e-19 5.5071e-15 0 -5.50806e-15 3.94354e-14 -3.94361e-14 0 4.94556e-14 -8.25057e-15 -1.94715e-15 9.73987e-16 7.78349e-14 -7.45699e-14 2.33993e-14 -3.19006e-14 0 3.89525e-14 -3.59504e-14 1.22424e-14 1.02654e-14 8.75335e-16 -3.71655e-14 0 2.99854e-16 -3.29847e-15 3.40252e-14 -4.65442e-16 0 -1.25827e-14 2.68575e-14 0
27280.8 1.32139e-15 7.66111e-15 8.67898e-15 4.49218e-16 -2.55247e-14 0 -4.04156e-14 3.45516e-14 3.53243e-14 0 -1.07459e-15 -3.99679e-14 3.032e-14 0 2.88511e-14 -1.51558e-19 5.23594e-15 0 -5.23592e-15 3.74845e-14 -3.74848e-14 0 4.70099e-14 -7.84481e-15 -1.85254e-15 9.25302e-16 7.39804e-14 -7.08764e-14 2.22338e-14 -3.03192e-14 0 3.70286e-14 -3.4176e-14 1.16355e-14 9.75157e-15 8.19554e-16 -3.53238e-14 0 2.83958e-16 -3.14057e-15 3.23342e-14 -4.48803e-16 0 -1.19645e-14 2.55236e-14 0
27283.2 1.25857e-15 7.26286e-15 8.23165e-15 4.32342e-16 -2.41893e-14 0 -3.83043e-14 3.27554e-14 3.34799e-14 0 -1.015e-15 -3.78807e-14 2.8737e-14 0 2.73496e-14 2.30966e-19 4.96508e-15 0 -4.96419e-15 3.55305e-14 -3.55305e-14 0 4.45623e-14 -7.43859e-15 -1.75975e-15 8.77761e-16 7.01194e-14 -6.71771e-14 2.10678e-14 -2.87353e-14 0 3.51042e-14 -3.24002e-14 1.10277e-14 9.23834e-15 7.63278e-16 -3.34789e-14 0 2.69442e-16 -2.98308e-15 3.0643e-14 -4.31988e-16 0 -1.13452e-14 2.41879e-14 0
27285.5 1.19519e-15 6.86498e-15 7.78249e-15 4.14493e-16 -2.28533e-14 0 -3.61933e-14 3.09552e-14 3.16335e-14 0 -9.59824e-16 -3.57947e-14 2.71524e-14 0 2.5844e-14 -1.38939e-19 4.69328e-15 0 -4.6932e-15 3.35748e-14 -3.35751e-14 0 4.21137e-14 -7.02872e-15 -1.6657e-15 8.31938e-16 6.62581e-14 -6.34769e-14 1.99018e-14 -2.71516e-14 0 3.31786e-14 -3.0619e-14 1.04196e-14 8.72636e-15 7.06571e-16 -3.1633e-14 0 2.5389e-16 -2.82245e-15 2.89489e-14 -4.14144e-16 0 -1.07262e-14 2.28522e-14 0
27287.8 1.13235e-15 6.46704e-15 7.33496e-15 3.96858e-16 -2.15172e-14 0 -3.40819e-14 2.91558e-14 2.97878e-14 0 -9.06216e-16 -3.37076e-14 2.55682e-14 0 2.43374e-14 -5.85822e-19 4.42063e-15 0 -4.42157e-15 3.16194e-14 -3.16201e-14 0 3.96641e-14 -6.61816e-15 -1.56954e-15 7.85245e-16 6.23991e-14 -5.97779e-14 1.87348e-14 -2.55684e-14 0 3.12509e-14 -2.88362e-14 9.81146e-15 8.2133e-15 6.49933e-16 -2.97878e-14 0 2.36603e-16 -2.66084e-15 2.72524e-14 -3.96465e-16 0 -1.01079e-14 2.15165e-14 0
27290.1 1.0703e-15 6.06852e-15 6.88946e-15 3.80346e-16 -2.01806e-14 0 -3.19685e-14 2.73595e-14 2.79429e-14 0 -8.48563e-16 -3.16176e-14 2.39845e-14 0 2.28334e-14 -2.92695e-19 4.14852e-15 0 -4.14881e-15 2.96646e-14 -2.9665e-14 0 3.72135e-14 -6.21079e-15 -1.47419e-15 7.36629e-16 5.85384e-14 -5.60777e-14 1.75666e-14 -2.3984e-14 0 2.93228e-14 -2.70573e-14 9.20318e-15 7.69836e-15 5.93519e-16 -2.79426e-14 0 2.19782e-16 -2.50214e-15 2.55569e-14 -3.79953e-16 0 -9.4891e-15 2.01797e-14 0
27292.4 1.00788e-15 5.66993e-15 6.44261e-15 3.63841e-16 -1.88436e-14 0 -2.98548e-14 2.55625e-14 2.6097e-14 0 -7.88671e-16 -2.95275e-14 2.24002e-14 0 2.13307e-14 2.08535e-19 3.87729e-15 0 -3.87644e-15 2.7709e-14 -2.7709e-14 0 3.47631e-14 -5.80453e-15 -1.38122e-15 6.8861e-16 5.46743e-14 -5.23751e-14 1.63987e-14 -2.23986e-14 0 2.73961e-14 -2.52802e-14 8.5947e-15 7.18412e-15 5.36869e-16 -2.60961e-14 0 2.04707e-16 -2.34496e-15 2.38636e-14 -3.63499e-16 0 -8.86943e-15 1.88424e-14 0
27294.7 9.44601e-16 5.27198e-15 5.99343e-15 3.46179e-16 -1.75073e-14 0 -2.77436e-14 2.37628e-14 2.42504e-14 0 -7.32379e-16 -2.74409e-14 2.08155e-14 0 1.98259e-14 5.97222e-21 3.6058e-15 0 -3.6054e-15 2.5753e-14 -2.57531e-14 0 3.23144e-14 -5.39536e-15 -1.28809e-15 6.42735e-16 5.08119e-14 -4.86741e-14 1.52324e-14 -2.08144e-14 0 2.54706e-14 -2.35001e-14 7.98642e-15 6.67219e-15 4.79846e-16 -2.42497e-14 0 1.89619e-16 -2.18523e-15 2.21702e-14 -3.45851e-16 0 -8.25019e-15 1.75062e-14 0
27297 8.81505e-16 4.87447e-15 5.54542e-15 3.28247e-16 -1.61725e-14 0 -2.56347e-14 2.19644e-14 2.24061e-14 0 -6.78998e-16 -2.53564e-14 1.92326e-14 0 1.83206e-14 -5.28686e-19 3.33351e-15 0 -3.33433e-15 2.37991e-14 -2.37997e-14 0 2.98674e-14 -4.98487e-15 -1.19254e-15 5.96644e-16 4.69561e-14 -4.49784e-14 1.40668e-14 -1.92327e-14 0 2.35454e-14 -2.17189e-14 7.37893e-15 6.1604e-15 4.23139e-16 -2.24061e-14 0 1.72863e-16 -2.02364e-15 2.04759e-14 -3.27882e-16 0 -7.63222e-15 1.61718e-14 0
27299.3 8.19307e-16 4.47678e-15 5.10054e-15 3.11325e-16 -1.48391e-14 0 -2.35266e-14 2.01714e-14 2.05652e-14 0 -6.22732e-16 -2.32714e-14 1.76523e-14 0 1.68191e-14 -4.17347e-19 3.06155e-15 0 -3.06212e-15 2.18484e-14 -2.18489e-14 0 2.74218e-14 -4.57747e-15 -1.09659e-15 5.48297e-16 4.31048e-14 -4.12869e-14 1.29012e-14 -1.76522e-14 0 2.16208e-14 -1.99424e-14 6.77226e-15 5.64697e-15 3.67234e-16 -2.05651e-14 0 1.55735e-16 -1.86428e-15 1.87837e-14 -3.10952e-16 0 -7.0147e-15 1.48383e-14 0
