# t  B_z_sc_0  B_z_sc_1  B_z_sc_2  B_z_sc_3  B_z_sc_4  B_z_sc_5  B_z_sc_6  B_z_sc_7  B_z_sc_8  B_z_sc_9  B_z_sc_10  B_z_sc_11  B_z_sc_12  B_z_sc_13  B_z_sc_14  B_z_sc_15  B_z_sc_16  B_z_sc_17  B_z_sc_18  B_z_sc_19  B_z_sc_20  B_z_sc_21  B_z_sc_22  B_z_sc_23  B_z_sc_24  B_z_sc_25  B_z_sc_26  B_z_sc_27  B_z_sc_28  B_z_sc_29  B_z_sc_30  B_z_sc_31  B_z_sc_32  B_z_sc_33  B_z_sc_34  B_z_sc_35  B_z_sc_36  B_z_sc_37  B_z_sc_38  B_z_sc_39  B_z_sc_40  B_z_sc_41  B_z_sc_42  B_z_sc_43  B_z_sc_44  B_z_sc_45
12.8015 6.94264e-13 3.50303e-13 4.64795e-13 1.04671e-12 1.35077e-12 1.00343e-12 3.84054e-13 4.01406e-13 7.70864e-13 1.42358e-12 1.88115e-13 2.56196e-13 8.18989e-13 1.20389e-12 8.10472e-19 4.32981e-19 6.96408e-13 1.35216e-12 -6.96408e-13 -6.56506e-13 -3.9801e-21 6.56505e-13 7.1426e-14 -4.81253e-14 1.4521e-13 -3.01827e-20 2.02146e-19 -1.88114e-13 -2.56195e-13 -8.18989e-13 -1.35216e-12 8.5254e-20 4.81255e-14 -1.4521e-13 -3.84055e-13 -4.01407e-13 -7.70864e-13 -1.20389e-12 -7.14263e-14 -3.50303e-13 -4.64795e-13 -1.04671e-12 -1.42358e-12 -6.94263e-13 -1.00343e-12 -1.35077e-12
13.2704 6.41261e-13 3.10773e-13 4.34314e-13 1.00999e-12 1.30068e-12 9.43905e-13 3.79088e-13 3.97082e-13 7.61103e-13 1.40847e-12 1.84489e-13 2.56593e-13 8.2463e-13 1.20574e-12 8.36749e-19 4.08636e-19 6.99213e-13 1.36147e-12 -6.99213e-13 -6.59418e-13 -6.06303e-20 6.59418e-13 4.69958e-14 -6.35269e-14 1.4049e-13 -4.6052e-20 2.0649e-19 -1.84488e-13 -2.56592e-13 -8.2463e-13 -1.36147e-12 6.21833e-20 6.35271e-14 -1.4049e-13 -3.79089e-13 -3.97083e-13 -7.61103e-13 -1.20574e-12 -4.69961e-14 -3.10773e-13 -4.34314e-13 -1.00999e-12 -1.40847e-12 -6.41261e-13 -9.43905e-13 -1.30068e-12
13.7392 5.70312e-13 2.5952e-13 3.88164e-13 9.43852e-13 1.21164e-12 8.56285e-13 3.62031e-13 3.78777e-13 7.21311e-13 1.34867e-12 1.74403e-13 2.47809e-13 8.03347e-13 1.16513e-12 8.51562e-19 3.77757e-19 6.84332e-13 1.3325e-12 -6.84332e-13 -6.41327e-13 -1.20451e-19 6.41326e-13 1.6168e-14 -8.20369e-14 1.30968e-13 -6.49034e-20 2.06148e-19 -1.74402e-13 -2.47808e-13 -8.03347e-13 -1.3325e-12 3.61006e-20 8.2037e-14 -1.30968e-13 -3.62033e-13 -3.78778e-13 -7.21311e-13 -1.16513e-12 -1.61683e-14 -2.59519e-13 -3.88164e-13 -9.43852e-13 -1.34867e-12 -5.70312e-13 -8.56284e-13 -1.21164e-12
14.208 4.84419e-13 1.98531e-13 3.28151e-13 8.5125e-13 1.08743e-12 7.44187e-13 3.33667e-13 3.47394e-13 6.53138e-13 1.24692e-12 1.58441e-13 2.30297e-13 7.56271e-13 1.08398e-12 8.54334e-19 3.41598e-19 6.52719e-13 1.26695e-12 -6.52719e-13 -6.03009e-13 -1.81531e-19 6.03009e-13 -2.00315e-14 -1.03133e-13 1.17098e-13 -8.62013e-20 2.01114e-19 -1.5844e-13 -2.30296e-13 -7.56271e-13 -1.26695e-12 7.57641e-21 1.03133e-13 -1.17098e-13 -3.33668e-13 -3.47395e-13 -6.53138e-13 -1.08398e-12 2.00312e-14 -1.98531e-13 -3.28151e-13 -8.5125e-13 -1.24692e-12 -4.84419e-13 -7.44186e-13 -1.08743e-12
14.6768 3.86965e-13 1.30041e-13 2.56424e-13 7.35764e-13 9.32726e-13 6.11885e-13 2.95058e-13 3.0413e-13 5.58909e-13 1.10698e-12 1.37305e-13 2.04687e-13 6.85137e-13 9.65221e-13 8.4462e-19 3.0154e-19 6.05722e-13 1.16742e-12 -6.05722e-13 -5.45762e-13 -2.41804e-19 5.45761e-13 -6.04399e-14 -1.26227e-13 9.94429e-14 -1.09315e-19 1.91432e-19 -1.37305e-13 -2.04686e-13 -6.85137e-13 -1.16742e-12 -2.24385e-20 1.26227e-13 -9.94431e-14 -2.95059e-13 -3.04131e-13 -5.5891e-13 -9.65221e-13 6.04396e-14 -1.30041e-13 -2.56424e-13 -7.35763e-13 -1.10698e-12 -3.86964e-13 -6.11884e-13 -9.32726e-13
15.1456 2.81582e-13 5.64421e-14 1.75389e-13 6.01474e-13 7.52926e-13 4.64133e-13 2.47514e-13 2.50423e-13 4.41527e-13 9.33491e-13 1.11787e-13 1.71764e-13 5.92211e-13 8.12605e-13 8.22214e-19 2.59172e-19 5.45032e-13 1.03729e-12 -5.45033e-13 -4.71345e-13 -2.99048e-19 4.71344e-13 -1.03802e-13 -1.50684e-13 7.86585e-14 -1.33618e-19 1.77188e-19 -1.11786e-13 -1.71764e-13 -5.92211e-13 -1.03729e-12 -5.31209e-20 1.50684e-13 -7.86587e-14 -2.47514e-13 -2.50424e-13 -4.41527e-13 -8.12605e-13 1.03802e-13 -5.64417e-14 -1.75388e-13 -6.01474e-13 -9.33491e-13 -2.81581e-13 -4.64132e-13 -7.52926e-13
15.6144 1.7201e-13 -1.98055e-14 8.76274e-14 4.52813e-13 5.53937e-13 3.0599e-13 1.92537e-13 1.87903e-13 3.04369e-13 7.31792e-13 8.2733e-14 1.32439e-13 4.80216e-13 6.30617e-13 7.87185e-19 2.16158e-19 4.72618e-13 8.80607e-13 -4.72618e-13 -3.81928e-13 -3.50935e-19 3.81928e-13 -1.48815e-13 -1.75846e-13 5.54652e-14 -1.58326e-19 1.58636e-19 -8.27329e-14 -1.32438e-13 -4.80216e-13 -8.80607e-13 -8.34352e-20 1.75846e-13 -5.54654e-14 -1.92537e-13 -1.87905e-13 -3.0437e-13 -6.30617e-13 1.48814e-13 1.98059e-14 -8.76269e-14 -4.52812e-13 -7.31793e-13 -1.72009e-13 -3.05989e-13 -5.53937e-13
16.0833 6.19651e-14 -9.62573e-14 -4.18995e-15 2.94406e-13 3.41983e-13 1.42644e-13 1.31783e-13 1.18344e-13 1.51184e-13 5.07769e-13 5.10211e-14 8.7719e-14 3.52239e-13 4.24314e-13 7.40043e-19 1.74329e-19 3.90664e-13 7.01942e-13 -3.90664e-13 -2.80018e-13 -3.95172e-19 2.80017e-13 -1.94172e-13 -2.01055e-13 3.06254e-14 -1.82836e-19 1.35913e-19 -5.10211e-14 -8.77183e-14 -3.52239e-13 -7.01942e-13 -1.12512e-19 2.01055e-13 -3.06256e-14 -1.31784e-13 -1.18345e-13 -1.51184e-13 -4.24314e-13 1.94172e-13 9.62578e-14 4.19048e-15 -2.94406e-13 -5.0777e-13 -6.19645e-14 -1.42643e-13 -3.41982e-13
16.5521 -4.49861e-14 -1.70567e-13 -9.73862e-14 1.30935e-13 1.23399e-13 -2.0767e-14 6.70111e-14 4.36054e-14 -1.40241e-14 2.67657e-13 1.75296e-14 3.86865e-14 2.11647e-13 1.99177e-13 6.81559e-19 1.35491e-19 3.01502e-13 5.06265e-13 -3.01503e-13 -1.68385e-13 -4.29633e-19 1.68385e-13 -2.38607e-13 -2.25671e-13 4.91931e-15 -2.06516e-19 1.09298e-19 -1.75296e-14 -3.8686e-14 -2.11647e-13 -5.06264e-13 -1.39328e-19 2.25671e-13 -4.91957e-15 -6.70117e-14 -4.36063e-14 1.40235e-14 -1.99178e-13 2.38606e-13 1.70567e-13 9.73868e-14 -1.30935e-13 -2.67658e-13 4.49867e-14 2.07681e-14 -1.23398e-13
17.0209 -1.45543e-13 -2.40557e-13 -1.89356e-13 -3.30055e-14 -9.55565e-14 -1.79312e-13 3.1296e-17 -3.44089e-14 -1.87098e-13 1.78685e-14 -1.6884e-14 -1.35293e-14 6.19958e-14 -3.90447e-14 6.12756e-19 1.01443e-19 2.07551e-13 2.98797e-13 -2.07552e-13 -4.99864e-14 -4.52236e-19 4.99858e-14 -2.80928e-13 -2.49094e-13 -2.08792e-14 -2.28827e-19 7.90729e-20 1.6884e-14 1.35297e-14 -6.19957e-14 -2.98797e-13 -1.63068e-19 2.49094e-13 2.08789e-14 -3.17629e-17 3.44081e-14 1.87098e-13 3.90445e-14 2.80927e-13 2.40557e-13 1.89356e-13 3.30058e-14 -1.78692e-14 1.45543e-13 1.79313e-13 9.55572e-14
17.4897 -2.36765e-13 -3.04283e-13 -2.77635e-13 -1.93033e-13 -3.08884e-13 -3.28419e-13 -6.73408e-14 -1.138e-13 -3.6384e-13 -2.35181e-13 -5.14034e-14 -6.77743e-14 -9.30618e-14 -2.84483e-13 5.35046e-19 7.38501e-20 1.1125e-13 8.48743e-14 -1.1125e-13 7.2118e-14 -4.61338e-19 -7.21187e-14 -3.20054e-13 -2.70777e-13 -4.60251e-14 -2.49203e-19 4.56297e-20 5.14032e-14 6.77746e-14 9.30619e-14 -8.48738e-14 -1.82855e-19 2.70777e-13 4.60248e-14 6.73405e-14 1.13799e-13 3.63839e-13 2.84483e-13 3.20054e-13 3.04283e-13 2.77635e-13 1.93033e-13 2.3518e-13 2.36766e-13 3.2842e-13 3.08884e-13
17.9585 -3.16158e-13 -3.60086e-13 -3.59964e-13 -3.45086e-13 -5.11001e-13 -4.64002e-13 -1.33333e-13 -1.92715e-13 -5.40105e-13 -4.85233e-13 -8.527e-14 -1.22891e-13 -2.49859e-13 -5.31295e-13 4.49948e-19 5.41037e-20 1.50004e-14 -1.30187e-13 -1.50006e-14 1.94843e-13 -4.55676e-19 -1.94843e-13 -3.55044e-13 -2.90246e-13 -6.98232e-14 -2.67272e-19 9.21374e-21 8.52697e-14 1.22891e-13 2.49859e-13 1.30188e-13 -1.97831e-19 2.90246e-13 6.98229e-14 1.33332e-13 1.92714e-13 5.40104e-13 5.31294e-13 3.55044e-13 3.60086e-13 3.59965e-13 3.45086e-13 4.85232e-13 3.16158e-13 4.64004e-13 5.11002e-13
18.4273 -3.81726e-13 -4.06627e-13 -4.34345e-13 -4.85517e-13 -6.96882e-13 -5.82567e-13 -1.96259e-13 -2.69387e-13 -7.11904e-13 -7.26336e-13 -1.17796e-13 -1.7774e-13 -4.04798e-13 -7.73798e-13 3.5944e-19 4.36539e-20 -7.88886e-14 -3.41218e-13 7.88885e-14 3.15156e-13 -4.34291e-19 -3.15156e-13 -3.85116e-13 -3.07105e-13 -9.16466e-14 -2.8269e-19 -2.97392e-20 1.17796e-13 1.7774e-13 4.04798e-13 3.41218e-13 -2.07355e-19 3.07105e-13 9.16463e-14 1.96259e-13 2.69386e-13 7.11903e-13 7.73798e-13 3.85116e-13 4.06628e-13 4.34345e-13 4.85517e-13 7.26335e-13 3.81726e-13 5.82568e-13 6.96883e-13
18.8962 -4.32017e-13 -4.4292e-13 -4.99077e-13 -6.11169e-13 -8.62172e-13 -6.81292e-13 -2.54566e-13 -3.42168e-13 -8.75481e-13 -9.5298e-13 -1.48374e-13 -2.31215e-13 -5.5443e-13 -1.0066e-12 2.65525e-19 4.3383e-20 -1.68248e-13 -5.43311e-13 1.68248e-13 4.30155e-13 -3.969e-19 -4.30155e-13 -4.09668e-13 -3.2105e-13 -1.10953e-13 -2.95225e-19 -7.0867e-20 1.48374e-13 2.31215e-13 5.54431e-13 5.43311e-13 -2.10851e-19 3.2105e-13 1.10953e-13 2.54566e-13 3.42168e-13 8.75481e-13 1.0066e-12 4.09668e-13 4.4292e-13 4.99078e-13 6.11169e-13 9.52979e-13 4.32017e-13 6.81292e-13 8.62172e-13
19.365 -4.66138e-13 -4.68338e-13 -5.52801e-13 -7.19433e-13 -1.00327e-12 -7.58081e-13 -3.06864e-13 -4.09565e-13 -1.0274e-12 -1.16021e-12 -1.76485e-13 -2.82267e-13 -6.95525e-13 -1.22471e-12 1.70571e-19 5.40491e-20 -2.51095e-13 -7.31927e-13 2.51095e-13 5.37134e-13 -3.43684e-19 -5.37134e-13 -4.28283e-13 -3.31873e-13 -1.27297e-13 -3.04742e-19 -1.1372e-19 1.76485e-13 2.82267e-13 6.95525e-13 7.31928e-13 -2.07811e-19 3.31873e-13 1.27297e-13 3.06864e-13 4.09564e-13 1.0274e-12 1.22471e-12 4.28283e-13 4.68338e-13 5.52801e-13 7.19433e-13 1.16021e-12 4.66138e-13 7.58081e-13 1.00327e-12
19.8338 -4.83757e-13 -4.82619e-13 -5.94513e-13 -8.08285e-13 -1.1174e-12 -8.11596e-13 -3.51965e-13 -4.70257e-13 -1.1646e-12 -1.34373e-12 -2.01699e-13 -3.29915e-13 -8.25134e-13 -1.42363e-12 7.68576e-20 7.5891e-20 -3.25665e-13 -9.02989e-13 3.25665e-13 6.33648e-13 -2.75439e-19 -6.33648e-13 -4.40739e-13 -3.39464e-13 -1.40342e-13 -3.11225e-19 -1.57834e-19 2.01698e-13 3.29914e-13 8.25134e-13 9.0299e-13 -1.98009e-19 3.39464e-13 1.40342e-13 3.51965e-13 4.70257e-13 1.1646e-12 1.42363e-12 4.40739e-13 4.82619e-13 5.94513e-13 8.08284e-13 1.34373e-12 4.83757e-13 8.11596e-13 1.11741e-12
20.3026 -4.8508e-13 -4.85857e-13 -6.23582e-13 -8.76305e-13 -1.20265e-12 -8.41259e-13 -3.88909e-13 -5.23129e-13 -1.28446e-12 -1.49996e-12 -2.23679e-13 -3.73264e-13 -9.40648e-13 -1.59947e-12 -1.31435e-20 1.08895e-19 -3.90447e-13 -1.05296e-12 3.90447e-13 7.17566e-13 -1.93491e-19 -7.17566e-13 -4.47006e-13 -3.43814e-13 -1.49865e-13 -3.14757e-19 -2.0275e-19 2.23678e-13 3.73264e-13 9.40649e-13 1.05296e-12 -1.81281e-19 3.43813e-13 1.49865e-13 3.8891e-13 5.23129e-13 1.28446e-12 1.59947e-12 4.47006e-13 4.85857e-13 6.23582e-13 8.76304e-13 1.49996e-12 4.85079e-13 8.41259e-13 1.20265e-12
20.7714 -4.70816e-13 -4.78477e-13 -6.39754e-13 -9.22683e-13 -1.25793e-12 -8.47232e-13 -4.16987e-13 -5.67283e-13 -1.38486e-12 -1.62613e-12 -2.42181e-13 -4.11522e-13 -1.03985e-12 -1.74896e-12 -9.6893e-20 1.52768e-19 -4.44205e-13 -1.17889e-12 4.44205e-13 7.87117e-13 -9.96741e-20 -7.87117e-13 -4.47236e-13 -3.45007e-13 -1.5576e-13 -3.15596e-19 -2.47966e-19 2.4218e-13 4.11522e-13 1.03985e-12 1.17889e-12 -1.5772e-19 3.45007e-13 1.5576e-13 4.16988e-13 5.67283e-13 1.38486e-12 1.74896e-12 4.47236e-13 4.78477e-13 6.39754e-13 9.22683e-13 1.62613e-12 4.70816e-13 8.47232e-13 1.25793e-12
21.2402 -4.4213e-13 -4.61211e-13 -6.43143e-13 -9.47208e-13 -1.28306e-12 -8.30374e-13 -4.35753e-13 -6.02052e-13 -1.46417e-12 -1.72027e-12 -2.57051e-13 -4.44013e-13 -1.12095e-12 -1.86957e-12 -1.72037e-19 2.06675e-19 -4.85996e-13 -1.27851e-12 4.85996e-13 8.40926e-13 3.60005e-21 -8.40926e-13 -4.41758e-13 -3.43223e-13 -1.58039e-13 -3.14057e-19 -2.9304e-19 2.5705e-13 4.44012e-13 1.12095e-12 1.27851e-12 -1.27487e-19 3.43223e-13 1.58039e-13 4.35753e-13 6.02052e-13 1.46417e-12 1.86957e-12 4.41758e-13 4.61211e-13 6.43143e-13 9.47207e-13 1.72027e-12 4.42129e-13 8.30374e-13 1.28306e-12
21.7091 -4.00574e-13 -4.35058e-13 -6.34217e-13 -9.50237e-13 -1.27861e-12 -7.92182e-13 -4.45033e-13 -6.27015e-13 -1.52133e-12 -1.78125e-12 -2.6822e-13 -4.70188e-13 -1.1826e-12 -1.95948e-12 -2.36276e-19 2.69489e-19 -5.15178e-13 -1.35019e-12 5.15178e-13 8.7804e-13 1.1345e-19 -8.7804e-13 -4.31057e-13 -3.38723e-13 -1.56827e-13 -3.1054e-19 -3.37444e-19 2.6822e-13 4.70187e-13 1.18261e-12 1.3502e-12 -9.10933e-20 3.38723e-13 1.56827e-13 4.45033e-13 6.27015e-13 1.52133e-12 1.95948e-12 4.31057e-13 4.35058e-13 6.34216e-13 9.50236e-13 1.78125e-12 4.00573e-13 7.92181e-13 1.27861e-12
22.1258 -3.54337e-13 -4.05333e-13 -6.16581e-13 -9.35592e-13 -1.25092e-12 -7.4197e-13 -4.45393e-13 -6.40822e-13 -1.55311e-12 -1.80738e-12 -2.75052e-13 -4.87821e-13 -1.2204e-12 -2.01279e-12 -2.82467e-19 3.31705e-19 -5.30258e-13 -1.38972e-12 5.30258e-13 8.96588e-13 2.14091e-19 -8.96588e-13 -4.17659e-13 -3.32712e-13 -1.53002e-13 -3.06112e-19 -3.7589e-19 2.75051e-13 4.8782e-13 1.2204e-12 1.38972e-12 -5.40388e-20 3.32712e-13 1.53002e-13 4.45393e-13 6.40822e-13 1.55311e-12 2.01279e-12 4.17659e-13 4.05332e-13 6.1658e-13 9.35591e-13 1.80738e-12 3.54336e-13 7.41969e-13 1.25092e-12
22.5426 -3.00891e-13 -3.70531e-13 -5.90599e-13 -9.05608e-13 -1.20235e-12 -6.7828e-13 -4.38579e-13 -6.46775e-13 -1.56697e-12 -1.80742e-12 -2.7903e-13 -4.9995e-13 -1.24187e-12 -2.04079e-12 -3.16948e-19 3.98674e-19 -5.35076e-13 -1.40628e-12 5.35077e-13 9.01455e-13 3.15036e-19 -9.01455e-13 -4.01141e-13 -3.25098e-13 -1.46825e-13 -3.00942e-19 -4.13124e-19 2.79029e-13 4.99949e-13 1.24187e-12 1.40628e-12 -1.31393e-20 3.25098e-13 1.46825e-13 4.38579e-13 6.46775e-13 1.56697e-12 2.04079e-12 4.01141e-13 3.7053e-13 5.90597e-13 9.05607e-13 1.80742e-12 3.0089e-13 6.78279e-13 1.20235e-12
22.9594 -2.41831e-13 -3.31718e-13 -5.57197e-13 -8.61507e-13 -1.13467e-12 -6.03115e-13 -4.24997e-13 -6.4506e-13 -1.56326e-12 -1.7822e-12 -2.80258e-13 -5.06485e-13 -1.24706e-12 -2.04372e-12 -3.38604e-19 4.68987e-19 -5.29789e-13 -1.40012e-12 5.2979e-13 8.92844e-13 4.13672e-19 -8.92844e-13 -3.82077e-13 -3.16192e-13 -1.38575e-13 -2.95408e-19 -4.48714e-19 2.80257e-13 5.06484e-13 1.24707e-12 1.40012e-12 3.09974e-20 3.16192e-13 1.38575e-13 4.24997e-13 6.4506e-13 1.56326e-12 2.04371e-12 3.82077e-13 3.31717e-13 5.57195e-13 8.61506e-13 1.7822e-12 2.41829e-13 6.03113e-13 1.13467e-12
23.3761 -1.78814e-13 -2.90016e-13 -5.17442e-13 -8.0475e-13 -1.05003e-12 -5.18661e-13 -4.05199e-13 -6.36011e-13 -1.54264e-12 -1.733e-12 -2.78882e-13 -5.07436e-13 -1.23631e-12 -2.02228e-12 -3.46461e-19 5.41217e-19 -5.14733e-13 -1.37191e-12 5.14734e-13 8.7122e-13 5.07502e-19 -8.71219e-13 -3.61085e-13 -3.06328e-13 -1.28575e-13 -2.90015e-19 -4.82329e-19 2.78881e-13 5.07436e-13 1.23631e-12 1.37191e-12 7.75714e-20 3.06328e-13 1.28574e-13 4.05199e-13 6.36011e-13 1.54264e-12 2.02228e-12 3.61085e-13 2.90015e-13 5.1744e-13 8.04749e-13 1.733e-12 1.78812e-13 5.1866e-13 1.05003e-12
23.7929 -1.1352e-13 -2.46575e-13 -4.72517e-13 -7.36992e-13 -9.50816e-13 -4.2723e-13 -3.79869e-13 -6.20095e-13 -1.50609e-12 -1.66154e-12 -2.75081e-13 -5.02915e-13 -1.21022e-12 -1.97761e-12 -3.39795e-19 6.13805e-19 -4.90416e-13 -1.32273e-12 4.90417e-13 8.37297e-13 5.93977e-19 -8.37297e-13 -3.38813e-13 -2.95859e-13 -1.17181e-13 -2.8521e-19 -5.13687e-19 2.7508e-13 5.02914e-13 1.21023e-12 1.32273e-12 1.25842e-19 2.95859e-13 1.17181e-13 3.79869e-13 6.20095e-13 1.50608e-12 1.97761e-12 3.38813e-13 2.46574e-13 4.72515e-13 7.36991e-13 1.66154e-12 1.13518e-13 4.27228e-13 9.50816e-13
24.2097 -4.76103e-14 -2.02547e-13 -4.23691e-13 -6.60052e-13 -8.39634e-13 -3.31198e-13 -3.49803e-13 -5.97907e-13 -1.45487e-12 -1.56992e-12 -2.69067e-13 -4.9313e-13 -1.16972e-12 -1.91124e-12 -3.18126e-19 6.85197e-19 -4.57504e-13 -1.254e-12 4.57505e-13 7.92024e-13 6.70666e-19 -7.92024e-13 -3.15919e-13 -2.85142e-13 -1.04777e-13 -2.81595e-19 -5.42602e-19 2.69066e-13 4.93129e-13 1.16972e-12 1.254e-12 1.74806e-19 2.85142e-13 1.04777e-13 3.49803e-13 5.97906e-13 1.45487e-12 1.91124e-12 3.1592e-13 2.02545e-13 4.23688e-13 6.6005e-13 1.56992e-12 4.76084e-14 3.31196e-13 8.39634e-13
24.6265 1.73108e-14 -1.59054e-13 -3.72286e-13 -5.75861e-13 -7.19248e-13 -2.32951e-13 -3.15893e-13 -5.70146e-13 -1.39049e-12 -1.46056e-12 -2.61079e-13 -4.7839e-13 -1.11596e-12 -1.82508e-12 -2.81347e-19 7.53721e-19 -4.16807e-13 -1.1675e-12 4.16808e-13 7.3656e-13 7.35268e-19 -7.36559e-13 -2.93063e-13 -2.74535e-13 -9.17568e-14 -2.7969e-19 -5.68857e-19 2.61078e-13 4.7839e-13 1.11596e-12 1.1675e-12 2.23466e-19 2.74536e-13 9.17566e-14 3.15893e-13 5.70146e-13 1.39049e-12 1.82508e-12 2.93063e-13 1.59052e-13 3.72284e-13 5.7586e-13 1.46056e-12 -1.73129e-14 2.32949e-13 7.19248e-13
25.0432 7.97337e-14 -1.1717e-13 -3.19652e-13 -4.86431e-13 -5.9251e-13 -1.34827e-13 -2.79095e-13 -5.37612e-13 -1.31471e-12 -1.33617e-12 -2.51376e-13 -4.59096e-13 -1.05032e-12 -1.72135e-12 -2.29483e-19 8.17842e-19 -3.6926e-13 -1.06528e-12 3.69261e-13 6.72245e-13 7.85795e-19 -6.72244e-13 -2.70881e-13 -2.64386e-13 -7.85174e-14 -2.80038e-19 -5.92265e-19 2.51375e-13 4.59095e-13 1.05032e-12 1.06528e-12 2.70822e-19 2.64386e-13 7.85172e-14 2.79094e-13 5.37612e-13 1.31471e-12 1.72135e-12 2.70881e-13 1.17169e-13 3.19649e-13 4.8643e-13 1.33617e-12 -7.97359e-14 1.34824e-13 5.9251e-13
25.46 1.38273e-13 -7.78942e-14 -2.6713e-13 -3.93805e-13 -4.62303e-13 -3.90673e-14 -2.40411e-13 -5.01177e-13 -1.22944e-12 -1.19966e-12 -2.40233e-13 -4.35731e-13 -9.74413e-13 -1.60257e-12 -1.62988e-19 8.7603e-19 -3.1591e-13 -9.49679e-13 3.15911e-13 6.00577e-13 8.20511e-19 -6.00576e-13 -2.49981e-13 -2.55022e-13 -6.54471e-14 -2.83031e-19 -6.12668e-19 2.40232e-13 4.35731e-13 9.74414e-13 9.49679e-13 3.15835e-19 2.55022e-13 6.54468e-14 2.4041e-13 5.01177e-13 1.22944e-12 1.60257e-12 2.49981e-13 7.78924e-14 2.67128e-13 3.93804e-13 1.19966e-12 -1.38275e-13 3.90649e-14 4.62303e-13
25.8768 1.91694e-13 -4.21281e-14 -2.16024e-13 -3.00018e-13 -3.31479e-13 5.22305e-14 -2.0086e-13 -4.61771e-13 -1.13673e-12 -1.05413e-12 -2.27936e-13 -4.08858e-13 -8.89988e-13 -1.47146e-12 -8.25766e-20 9.26862e-19 -2.57889e-13 -8.23206e-13 2.5789e-13 5.23175e-13 8.38004e-19 -5.23174e-13 -2.3092e-13 -2.46746e-13 -5.29139e-14 -2.8919e-19 -6.30033e-19 2.27935e-13 4.08858e-13 8.89988e-13 8.23206e-13 3.5744e-19 2.46746e-13 5.29135e-14 2.00859e-13 4.6177e-13 1.13673e-12 1.47146e-12 2.3092e-13 4.21262e-14 2.16022e-13 3.00016e-13 1.05413e-12 -1.91697e-13 -5.22329e-14 3.31479e-13
26.2935 2.38937e-13 -1.06619e-14 -1.67569e-13 -2.07058e-13 -2.02808e-13 1.37156e-13 -1.61452e-13 -4.20358e-13 -1.03877e-12 -9.02745e-13 -2.14776e-13 -3.79102e-13 -7.98945e-13 -1.33093e-12 1.07377e-20 9.69026e-19 -1.96396e-13 -6.88545e-13 1.96397e-13 4.41746e-13 8.37238e-19 -4.41746e-13 -2.142e-13 -2.39825e-13 -4.12559e-14 -2.98885e-19 -6.44302e-19 2.14775e-13 3.79102e-13 7.98946e-13 6.88544e-13 3.94531e-19 2.39826e-13 4.12555e-14 1.61452e-13 4.20357e-13 1.03877e-12 1.33093e-12 2.142e-13 1.066e-14 1.67567e-13 2.07057e-13 9.02746e-13 -2.38939e-13 -1.37158e-13 2.02808e-13
26.7103 2.79131e-13 1.58433e-14 -1.22903e-13 -1.1683e-13 -7.89191e-14 2.14018e-13 -1.23162e-13 -3.77915e-13 -9.37764e-13 -7.48725e-13 -2.01043e-13 -3.47144e-13 -7.03276e-13 -1.18399e-12 1.15682e-19 1.00148e-18 -1.32673e-13 -5.48476e-13 1.32674e-13 3.58052e-13 8.17665e-19 -3.58051e-13 -2.00248e-13 -2.34487e-13 -3.0772e-14 -3.12529e-19 -6.55518e-19 2.01042e-13 3.47144e-13 7.03277e-13 5.48476e-13 4.26132e-19 2.34488e-13 3.07715e-14 1.23161e-13 3.77914e-13 9.37764e-13 1.18399e-12 2.00248e-13 -1.58452e-14 1.229e-13 1.16828e-13 7.48726e-13 -2.79134e-13 -2.1402e-13 7.89191e-14
27.1271 3.11609e-13 3.68664e-14 -8.30402e-14 -3.11143e-14 3.77424e-14 2.81378e-13 -8.69017e-14 -3.35413e-13 -8.3594e-13 -5.9525e-13 -1.87022e-13 -3.137e-13 -6.05027e-13 -1.03372e-12 2.30646e-19 1.02328e-18 -6.79801e-14 -4.05835e-13 6.79814e-14 2.73867e-13 7.79155e-19 -2.73867e-13 -1.89414e-13 -2.30912e-13 -2.17134e-14 -3.30259e-19 -6.63736e-19 1.87021e-13 3.137e-13 6.05028e-13 4.05835e-13 4.51347e-19 2.30913e-13 2.1713e-14 8.69005e-14 3.35412e-13 8.3594e-13 1.03372e-12 1.89414e-13 -3.68682e-14 8.30375e-14 3.11128e-14 5.95251e-13 -3.11611e-13 -2.8138e-13 -3.77425e-14
27.5438 3.3591e-13 5.20348e-14 -4.88503e-14 4.84585e-14 1.44961e-13 3.38068e-13 -5.35013e-14 -2.93789e-13 -7.35487e-13 -4.45411e-13 -1.72987e-13 -2.79512e-13 -5.06256e-13 -8.83193e-13 3.53752e-19 1.03375e-18 -3.57588e-15 -2.6345e-13 3.57712e-15 1.9095e-13 7.22014e-19 -1.9095e-13 -1.81961e-13 -2.2923e-13 -1.42778e-14 -3.52344e-19 -6.69161e-19 1.72986e-13 2.79512e-13 5.06257e-13 2.6345e-13 4.69272e-19 2.29231e-13 1.42773e-14 5.34999e-14 2.93788e-13 7.35487e-13 8.83193e-13 1.81961e-13 -5.20367e-14 4.88477e-14 -4.84599e-14 4.45412e-13 -3.35912e-13 -3.3807e-13 -1.44961e-13
