# t  B_z_sc_0  B_z_sc_1  B_z_sc_2  B_z_sc_3  B_z_sc_4  B_z_sc_5  B_z_sc_6  B_z_sc_7  B_z_sc_8  B_z_sc_9  B_z_sc_10  B_z_sc_11  B_z_sc_12  B_z_sc_13  B_z_sc_14  B_z_sc_15  B_z_sc_16  B_z_sc_17  B_z_sc_18  B_z_sc_19  B_z_sc_20  B_z_sc_21  B_z_sc_22  B_z_sc_23  B_z_sc_24  B_z_sc_25  B_z_sc_26  B_z_sc_27  B_z_sc_28  B_z_sc_29  B_z_sc_30  B_z_sc_31  B_z_sc_32  B_z_sc_33  B_z_sc_34  B_z_sc_35  B_z_sc_36  B_z_sc_37  B_z_sc_38  B_z_sc_39  B_z_sc_40  B_z_sc_41  B_z_sc_42  B_z_sc_43  B_z_sc_44  B_z_sc_45
40330.8 -5.42165e-20 1.33143e-19 2.54662e-19 2.11617e-19 2.92874e-19 8.02657e-20 6.67787e-20 4.67188e-19 1.09754e-18 7.13394e-19 5.49672e-19 2.69187e-19 8.31088e-19 1.79599e-18 -1.24394e-21 3.11587e-22 2.96349e-21 6.15357e-19 -1.7114e-21 -3.79116e-19 -4.44351e-22 3.79931e-19 1.547e-19 2.30076e-19 1.00879e-19 1.96983e-21 -6.98058e-22 -5.54599e-19 -2.7468e-19 -8.32711e-19 -6.14244e-19 1.00688e-21 -2.26317e-19 -9.58555e-20 -6.6562e-20 -4.70949e-19 -1.10252e-18 -1.7987e-18 -1.51124e-19 -1.31013e-19 -2.56845e-19 -2.16061e-19 -7.1673e-19 5.37576e-20 -8.11719e-20 -2.93769e-19
40333 -1.83803e-19 -7.23111e-20 -5.77721e-20 -9.18535e-20 4.19426e-20 -7.61261e-20 -2.54513e-19 2.80603e-20 5.64893e-19 2.28303e-19 2.32932e-19 -1.3851e-19 3.09954e-19 1.24479e-18 1.83113e-21 2.87801e-21 -2.54566e-19 3.02717e-19 2.59943e-19 -3.12786e-19 1.12799e-21 3.16707e-19 6.39541e-20 1.26164e-19 -1.13799e-19 -1.65456e-21 -5.47363e-22 -2.33222e-19 1.40789e-19 -3.04789e-19 -2.96307e-19 -4.77847e-21 -1.34196e-19 1.08976e-19 2.52292e-19 -2.80953e-20 -5.63888e-19 -1.24116e-18 -6.89771e-20 6.83837e-20 5.30814e-20 8.92003e-20 -2.27676e-19 1.79565e-19 7.32868e-20 -4.29239e-20
40335.3 -2.35439e-19 -5.8953e-21 -9.22538e-20 -2.15944e-19 4.98279e-20 -9.39307e-20 -2.9201e-19 -1.30525e-19 4.58843e-19 2.29218e-19 1.97509e-19 -7.66686e-20 2.99392e-19 1.18646e-18 1.88523e-21 2.71835e-21 -1.95438e-19 2.12397e-19 2.00066e-19 -2.71031e-19 1.24218e-21 2.74244e-19 -1.23571e-21 1.63582e-19 -3.03367e-20 -2.30752e-21 -6.82027e-22 -1.96587e-19 8.04986e-20 -2.94006e-19 -2.07335e-19 -3.99805e-21 -1.71549e-19 2.40242e-20 2.89805e-19 1.31884e-19 -4.56192e-19 -1.18265e-18 -4.19149e-21 1.77021e-21 8.91552e-20 2.15255e-19 -2.27682e-19 2.31721e-19 9.19225e-20 -4.99909e-20
40337.5 -1.21531e-19 2.17256e-19 2.10696e-19 5.256e-20 3.02658e-19 5.68739e-20 1.60192e-20 2.64152e-19 9.66128e-19 7.15788e-19 5.05589e-19 3.47112e-19 8.18892e-19 1.72987e-18 -9.7892e-22 -7.80482e-23 7.5998e-20 5.00995e-19 -7.64168e-20 -3.28782e-19 -2.0865e-23 3.28155e-19 7.14019e-20 2.79122e-19 2.05275e-19 6.3424e-22 -1.12409e-21 -5.07522e-19 -3.48582e-19 -8.20256e-19 -5.0326e-19 2.99747e-21 -2.74857e-19 -2.0327e-19 -1.58625e-20 -2.6447e-19 -9.67222e-19 -1.73266e-18 -6.88288e-20 -2.15704e-19 -2.09329e-19 -5.2209e-20 -7.16939e-19 1.2252e-19 -5.58226e-20 -3.01753e-19
40339.8 -3.07335e-20 2.20946e-19 3.47419e-19 2.70811e-19 3.77805e-19 1.25428e-19 1.54592e-19 5.60669e-19 1.24899e-18 8.76537e-19 6.46238e-19 4.2207e-19 1.00387e-18 1.97922e-18 -9.26923e-22 2.49504e-22 1.02094e-19 6.92298e-19 -1.02683e-19 -3.94071e-19 -2.14068e-22 3.92987e-19 1.63279e-19 2.78937e-19 1.93813e-19 1.33415e-21 -1.27693e-21 -6.49177e-19 -4.24429e-19 -1.00662e-18 -6.96117e-19 5.14148e-21 -2.71022e-19 -1.89521e-19 -1.54892e-19 -5.62417e-19 -1.25172e-18 -1.9841e-18 -1.58806e-19 -2.17918e-19 -3.44914e-19 -2.70534e-19 -8.79775e-19 3.39002e-20 -1.22713e-19 -3.77135e-19
40342 -1.16458e-19 3.13778e-21 9.11842e-20 7.20344e-20 1.52962e-19 -1.73363e-21 -1.07699e-19 2.62202e-19 8.39937e-19 4.4933e-19 3.88128e-19 2.96144e-20 5.52477e-19 1.52921e-18 2.9952e-21 4.38104e-21 -1.56796e-19 4.68024e-19 1.62566e-19 -3.58274e-19 1.4019e-21 3.61517e-19 1.18419e-19 1.6645e-19 -3.99904e-20 -1.54533e-21 -1.3995e-21 -3.88775e-19 -2.56925e-20 -5.48401e-19 -4.64838e-19 -9.22755e-22 -1.69253e-19 3.6649e-20 1.03715e-19 -2.6294e-19 -8.39706e-19 -1.52908e-18 -1.22061e-19 -5.63453e-21 -9.27645e-20 -7.23202e-20 -4.51451e-19 1.16836e-19 2.99667e-21 -1.53563e-19
40344.3 -2.38351e-19 -6.65639e-20 -1.29375e-19 -2.17054e-19 7.07504e-21 -1.11783e-19 -3.32969e-19 -1.37477e-19 4.24747e-19 1.53905e-19 1.65596e-19 -1.67452e-19 2.25814e-19 1.142e-18 4.87419e-21 6.24274e-21 -2.6331e-19 2.02704e-19 2.72439e-19 -2.80726e-19 2.11074e-21 2.86404e-19 8.78397e-21 1.33257e-19 -9.80152e-20 -3.20724e-21 -1.35448e-21 -1.65535e-19 1.73876e-19 -2.17842e-19 -1.94352e-19 -5.69151e-21 -1.43762e-19 9.00549e-20 3.2753e-19 1.37042e-19 -4.22926e-19 -1.13829e-18 -1.74082e-20 6.05892e-20 1.24603e-19 2.15555e-19 -1.54492e-19 2.35864e-19 1.11027e-19 -8.81046e-21
40346.5 -1.92859e-19 1.27338e-19 5.40984e-20 -1.12577e-19 1.83883e-19 -2.13841e-20 -1.45168e-19 3.23818e-20 7.01853e-19 4.84768e-19 3.52271e-19 1.56605e-19 5.71431e-19 1.47349e-18 7.74227e-22 2.02853e-21 -4.26152e-20 3.43656e-19 4.61317e-20 -2.93616e-19 5.02516e-22 2.95809e-19 2.02889e-20 2.3554e-19 1.15688e-19 1.06684e-22 -1.00205e-21 -3.55621e-19 -1.58133e-19 -5.69921e-19 -3.39832e-19 -1.76522e-21 -2.37307e-19 -1.15251e-19 1.44044e-19 -3.46356e-20 -7.04222e-19 -1.47414e-18 -2.14202e-20 -1.28303e-19 -5.70153e-20 1.09362e-19 -4.86415e-19 1.91766e-19 2.02703e-20 -1.85605e-19
40348.8 -5.46762e-20 2.56596e-19 3.35276e-19 2.15556e-19 3.86498e-19 1.17669e-19 1.42135e-19 4.95524e-19 1.21507e-18 8.88308e-19 6.38435e-19 4.52768e-19 1.01193e-18 1.97897e-18 -3.75864e-21 -2.94488e-21 1.29897e-19 6.62001e-19 -1.33483e-19 -3.80266e-19 -1.26939e-21 3.78041e-19 1.39187e-19 3.0144e-19 2.38466e-19 3.649e-21 -3.45162e-22 -6.44131e-19 -4.61966e-19 -1.01798e-18 -6.64975e-19 3.86964e-21 -2.92094e-19 -2.28873e-19 -1.38696e-19 -4.99084e-19 -1.22127e-18 -1.98453e-18 -1.31639e-19 -2.5193e-19 -3.34991e-19 -2.19228e-19 -8.90987e-19 5.58634e-20 -1.18419e-19 -3.87592e-19
40351 -5.5602e-20 1.07134e-19 2.45435e-19 2.18877e-19 2.78103e-19 7.27258e-20 4.90864e-20 4.78156e-19 1.11134e-18 6.94394e-19 5.48233e-19 2.27135e-19 8.14035e-19 1.82269e-18 -2.8218e-21 -3.12534e-21 -3.50062e-20 6.27415e-19 3.16523e-20 -3.98351e-19 -9.49045e-22 3.96902e-19 1.67713e-19 2.22907e-19 6.66191e-20 1.88886e-21 3.04436e-22 -5.50566e-19 -2.32592e-19 -8.17929e-19 -6.29255e-19 1.54778e-21 -2.18319e-19 -6.15848e-20 -4.67469e-20 -4.79733e-19 -1.11433e-18 -1.82497e-18 -1.63994e-19 -1.04903e-19 -2.45421e-19 -2.20758e-19 -6.95157e-19 5.55971e-20 -7.37699e-20 -2.78485e-19
40353.3 -1.96641e-19 -6.45765e-20 -6.43136e-20 -1.13009e-19 4.35955e-20 -8.10537e-20 -2.69279e-19 2.7975e-21 5.65384e-19 2.34032e-19 2.34548e-19 -1.35519e-19 3.13516e-19 1.27331e-18 1.19468e-21 4.79335e-22 -2.57449e-19 2.95156e-19 2.58949e-19 -3.1771e-19 8.34545e-22 3.1978e-19 5.50064e-20 1.35183e-19 -1.05435e-19 -2.35099e-21 4.89077e-22 -2.31843e-19 1.39032e-19 -3.1005e-19 -2.91803e-19 -4.49249e-21 -1.43144e-19 9.93323e-20 2.67129e-19 -1.42322e-21 -5.62357e-19 -1.26889e-18 -6.10107e-20 6.05377e-20 6.18129e-20 1.13613e-19 -2.32121e-19 1.94459e-19 7.95669e-20 -4.38134e-20
40355.5 -2.42563e-19 2.93972e-20 -7.58565e-20 -2.25652e-19 7.62733e-20 -8.6033e-20 -2.82106e-19 -1.36866e-19 4.9195e-19 2.78863e-19 2.23502e-19 -2.71939e-20 3.48664e-19 1.25421e-18 2.52511e-21 1.84079e-21 -1.65905e-19 2.20652e-19 1.68156e-19 -2.74583e-19 1.05555e-21 2.76322e-19 -1.1904e-20 1.85353e-19 1.01973e-20 -2.44489e-21 3.678e-22 -2.20637e-19 3.23163e-20 -3.44751e-19 -2.17515e-19 -3.96754e-21 -1.93696e-19 -1.7033e-20 2.78656e-19 1.37957e-19 -4.89366e-19 -1.25102e-18 5.35857e-21 -3.31027e-20 7.37082e-20 2.27216e-19 -2.77927e-19 2.42397e-19 8.63398e-20 -7.60095e-20
40357.8 -1.13353e-19 2.27244e-19 2.30698e-19 7.52799e-20 3.19821e-19 6.69114e-20 3.12603e-20 3.00936e-19 1.01986e-18 7.51425e-19 5.35564e-19 3.65319e-19 8.60454e-19 1.80268e-18 3.24831e-22 -8.05503e-24 8.08559e-20 5.33396e-19 -8.28273e-20 -3.4499e-19 -3.76554e-22 3.42592e-19 8.25727e-20 2.86566e-19 2.12735e-19 1.29229e-21 1.40661e-22 -5.36684e-19 -3.66284e-19 -8.62532e-19 -5.35759e-19 2.2227e-21 -2.83558e-19 -2.10212e-19 -3.16601e-20 -3.01969e-19 -1.02267e-18 -1.80692e-18 -7.99937e-20 -2.24262e-19 -2.29578e-19 -7.45204e-20 -7.54395e-19 1.18013e-19 -6.42327e-20 -3.19371e-19
40360 -2.33421e-20 1.96701e-19 3.43953e-19 2.90523e-19 3.67458e-19 1.22898e-19 1.47458e-19 5.89902e-19 1.27179e-18 8.62698e-19 6.51371e-19 3.85054e-19 9.9592e-19 2.00751e-18 -1.55446e-22 -1.35451e-22 6.92346e-20 7.14783e-19 -7.14255e-20 -4.1322e-19 -6.47558e-22 4.10261e-19 1.82569e-19 2.68697e-19 1.60895e-19 2.38483e-21 -2.34191e-22 -6.54432e-19 -3.88025e-19 -9.99479e-19 -7.17905e-19 3.87376e-21 -2.62288e-19 -1.5543e-19 -1.46808e-19 -5.9185e-19 -1.27672e-18 -2.01433e-18 -1.765e-19 -1.91762e-19 -3.42786e-19 -2.91037e-19 -8.66946e-19 2.86541e-20 -1.2067e-19 -3.67525e-19
40362.3 -1.25285e-19 -5.73586e-21 7.49378e-20 5.57977e-20 1.42413e-19 -1.18988e-20 -1.27007e-19 2.42867e-19 8.27371e-19 4.32002e-19 3.79548e-19 6.57135e-21 5.34273e-19 1.53167e-18 2.42112e-21 2.4834e-21 -1.75854e-19 4.60467e-19 1.78739e-19 -3.63647e-19 9.66196e-22 3.64977e-19 1.18873e-19 1.65037e-19 -5.16298e-20 -7.02585e-22 -1.24632e-22 -3.79624e-19 -4.0832e-21 -5.31787e-19 -4.57488e-19 -1.91021e-21 -1.68613e-19 4.9476e-20 1.25348e-19 -2.43213e-19 -8.28347e-19 -1.53224e-18 -1.19847e-19 5.01743e-21 -7.77223e-20 -5.70674e-20 -4.33326e-19 1.2571e-19 1.08025e-20 -1.43538e-19
40364.5 -2.5179e-19 -3.75997e-20 -1.26878e-19 -2.4122e-19 2.24618e-20 -1.13384e-19 -3.3309e-19 -1.64901e-19 4.28849e-19 1.82826e-19 1.74994e-19 -1.33068e-19 2.50162e-19 1.17379e-18 2.91205e-21 3.02035e-21 -2.41039e-19 1.93997e-19 2.45666e-19 -2.77999e-19 1.8054e-21 2.81681e-19 -3.70561e-21 1.521e-19 -6.36793e-20 -2.44061e-21 2.12692e-22 -1.73169e-19 1.37547e-19 -2.44744e-19 -1.88101e-19 -5.44001e-21 -1.60924e-19 5.77479e-20 3.30779e-19 1.65303e-19 -4.26871e-19 -1.16932e-18 -1.35032e-21 3.38207e-20 1.22483e-19 2.39407e-19 -1.81808e-19 2.48615e-19 1.09961e-19 -2.42011e-20
40366.8 -1.91066e-19 1.5082e-19 7.54016e-20 -1.01313e-19 2.06364e-19 -1.30615e-20 -1.26457e-19 5.23372e-20 7.44978e-19 5.29784e-19 3.80525e-19 1.94183e-19 6.16536e-19 1.53484e-18 -5.3002e-22 -1.07209e-21 -2.23831e-20 3.63532e-19 2.05173e-20 -3.02328e-19 1.47534e-22 3.01822e-19 2.30573e-20 2.50936e-19 1.4105e-19 5.15135e-22 9.75949e-22 -3.80421e-19 -1.95788e-19 -6.17503e-19 -3.6366e-19 -7.70819e-22 -2.50124e-19 -1.39014e-19 1.27532e-19 -5.3841e-20 -7.4572e-19 -1.5336e-18 -2.13313e-20 -1.4944e-19 -7.62643e-20 9.92043e-20 -5.29717e-19 1.89988e-19 1.06408e-20 -2.07384e-19
40369 -4.32398e-20 2.4028e-19 3.44527e-19 2.46693e-19 3.85347e-19 1.21475e-19 1.47933e-19 5.37809e-19 1.25143e-18 8.91226e-19 6.53393e-19 4.34974e-19 1.01912e-18 2.01444e-18 -3.61581e-21 -5.08149e-21 1.08641e-19 6.89455e-19 -1.1713e-19 -3.99671e-19 -1.79096e-21 3.943e-19 1.57523e-19 2.94761e-19 2.15176e-19 3.4444e-21 1.29837e-21 -6.55422e-19 -4.42114e-19 -1.02666e-18 -6.95866e-19 4.26813e-21 -2.84703e-19 -2.05789e-19 -1.44321e-19 -5.41008e-19 -1.25548e-18 -2.01817e-18 -1.49825e-19 -2.33827e-19 -3.41589e-19 -2.47879e-19 -8.92588e-19 4.58082e-20 -1.21098e-19 -3.84714e-19
40371.3 -5.58774e-20 8.44566e-20 2.32364e-19 2.19951e-19 2.62466e-19 6.6654e-20 3.19356e-20 4.77934e-19 1.10268e-18 6.66318e-19 5.38468e-19 1.90339e-19 7.87287e-19 1.81398e-18 -1.58638e-21 -3.49054e-21 -6.52534e-20 6.26164e-19 5.93448e-20 -4.07509e-19 -9.82269e-22 4.03919e-19 1.72837e-19 2.11707e-19 3.82303e-20 1.68121e-21 1.07853e-21 -5.38557e-19 -1.93016e-19 -7.9123e-19 -6.29569e-19 1.28931e-21 -2.08479e-19 -3.45136e-20 -3.10744e-20 -4.7951e-19 -1.10452e-18 -1.81567e-18 -1.71076e-19 -8.12368e-20 -2.30511e-19 -2.19419e-19 -6.67042e-19 5.82547e-20 -6.51439e-20 -2.61206e-19
40373.5 -2.09313e-19 -5.02714e-20 -7.22932e-20 -1.41205e-19 4.63251e-20 -8.43533e-20 -2.80747e-19 -3.41072e-20 5.44879e-19 2.34687e-19 2.27473e-19 -1.24342e-19 3.11069e-19 1.26882e-18 2.48007e-21 6.54859e-22 -2.49246e-19 2.75381e-19 2.49441e-19 -3.11146e-19 9.18071e-22 3.11623e-19 3.89662e-20 1.42935e-19 -8.79277e-20 -1.81148e-21 7.70014e-22 -2.24271e-19 1.29652e-19 -3.07123e-19 -2.72119e-19 -4.65784e-21 -1.52259e-19 8.12927e-20 2.77421e-19 3.54716e-20 -5.42481e-19 -1.2655e-18 -4.66456e-20 4.72126e-20 7.08062e-20 1.42942e-19 -2.34104e-19 2.09394e-19 8.54557e-20 -4.53116e-20
40375.8 -2.45763e-19 6.03798e-20 -5.95926e-20 -2.31535e-19 9.80372e-20 -7.80847e-20 -2.68424e-19 -1.41898e-19 5.10242e-19 3.16362e-19 2.39107e-19 1.51084e-20 3.85047e-19 1.28885e-18 2.20329e-21 1.08998e-21 -1.36743e-19 2.23505e-19 1.37184e-19 -2.71655e-19 8.64664e-22 2.71745e-19 -2.02202e-20 2.02491e-19 4.5237e-20 -1.21909e-21 2.19403e-22 -2.36882e-19 -1.05734e-20 -3.81432e-19 -2.20923e-19 -3.26948e-21 -2.09884e-19 -5.07999e-20 2.65491e-19 1.43638e-19 -5.08592e-19 -1.28693e-18 1.45997e-20 -6.26469e-20 5.82639e-20 2.33136e-19 -3.16604e-19 2.46474e-19 7.94078e-20 -9.70451e-20
40378 -1.01465e-19 2.26261e-19 2.50045e-19 1.06026e-19 3.28631e-19 7.50647e-20 4.85609e-20 3.41866e-19 1.05912e-18 7.70288e-19 5.53169e-19 3.68314e-19 8.82727e-19 1.83949e-18 -1.29834e-21 -1.28463e-21 7.92902e-20 5.60774e-19 -8.30507e-20 -3.56555e-19 -7.06905e-22 3.5307e-19 9.88641e-20 2.88483e-19 2.07426e-19 2.31325e-21 -9.10846e-23 -5.54896e-19 -3.71288e-19 -8.85651e-19 -5.64337e-19 3.79672e-21 -2.81996e-19 -2.02436e-19 -4.67524e-20 -3.42138e-19 -1.06184e-18 -1.84341e-18 -9.32545e-20 -2.21779e-19 -2.47735e-19 -1.05655e-19 -7.72697e-19 1.04463e-19 -7.36231e-20 -3.27585e-19
40380.3 -1.7163e-20 1.69735e-19 3.3974e-19 3.08458e-19 3.52195e-19 1.18796e-19 1.41263e-19 6.10699e-19 1.2753e-18 8.37626e-19 6.45225e-19 3.45514e-19 9.7341e-19 2.00042e-18 -1.83322e-21 -1.28632e-21 3.86204e-20 7.24473e-19 -4.23259e-20 -4.23551e-19 -9.40474e-22 4.20007e-19 1.98831e-19 2.57662e-19 1.27006e-19 2.46888e-21 -1.94512e-22 -6.47561e-19 -3.49816e-19 -9.77298e-19 -7.28977e-19 5.13346e-21 -2.47681e-19 -1.19612e-19 -1.37749e-19 -6.11535e-19 -1.27805e-18 -2.00454e-18 -1.90139e-19 -1.64058e-19 -3.36623e-19 -3.09037e-19 -8.39652e-19 1.93262e-20 -1.18701e-19 -3.52003e-19
40382.5 -1.36812e-19 -9.33371e-21 6.00046e-20 3.23209e-20 1.31474e-19 -2.07256e-20 -1.43901e-19 2.09221e-19 7.95111e-19 4.10293e-19 3.61917e-19 -7.29287e-21 5.08845e-19 1.50219e-18 1.35637e-21 1.53652e-21 -1.84609e-19 4.36973e-19 1.85782e-19 -3.57777e-19 6.74409e-22 3.58327e-19 1.09554e-19 1.65144e-19 -5.38539e-20 -1.36798e-21 -4.14178e-23 -3.60532e-19 9.81676e-21 -5.06406e-19 -4.3569e-19 -1.02999e-21 -1.66105e-19 5.26211e-20 1.44598e-19 -2.08697e-19 -7.9284e-19 -1.49957e-18 -1.09656e-19 8.91424e-21 -5.97087e-20 -3.26051e-20 -4.08744e-19 1.34612e-19 1.87174e-20 -1.32193e-19
40384.8 -2.62212e-19 -1.03329e-20 -1.21943e-19 -2.63622e-19 3.52278e-20 -1.10948e-19 -3.29838e-19 -1.94484e-19 4.18798e-19 2.03022e-19 1.76459e-19 -9.78886e-20 2.65401e-19 1.17491e-18 2.74846e-21 1.91863e-21 -2.15515e-19 1.76428e-19 2.17973e-19 -2.67895e-19 1.11911e-21 2.69852e-19 -2.17236e-20 1.66526e-19 -2.98089e-20 -3.19121e-21 1.5096e-22 -1.72825e-19 1.04156e-19 -2.60252e-19 -1.72484e-19 -4.31812e-21 -1.73308e-19 2.42667e-20 3.28823e-19 1.95562e-19 -4.14144e-19 -1.16921e-18 1.5807e-20 6.46517e-21 1.21154e-19 2.64221e-19 -1.99374e-19 2.58311e-19 1.08798e-19 -3.59568e-20
40387 -1.81537e-19 1.63136e-19 9.81244e-20 -7.99903e-20 2.21584e-19 -7.28654e-22 -1.05427e-19 7.9873e-20 7.75643e-19 5.57631e-19 3.97844e-19 2.17418e-19 6.44822e-19 1.56185e-18 -1.12385e-21 -2.8355e-21 -8.68099e-21 3.8001e-19 4.42634e-21 -3.06393e-19 -8.80548e-22 3.03883e-19 2.6609e-20 2.56315e-19 1.52869e-19 -9.31238e-24 1.1872e-22 -3.97166e-19 -2.17712e-19 -6.4669e-19 -3.82081e-19 5.34081e-22 -2.5378e-19 -1.50554e-19 1.07058e-19 -8.06172e-20 -7.75367e-19 -1.56201e-18 -2.6498e-20 -1.61728e-19 -9.53258e-20 8.12462e-20 -5.56079e-19 1.81592e-19 1.59434e-21 -2.20698e-19
40389.3 -2.73078e-20 2.17787e-19 3.53461e-19 2.80936e-19 3.77976e-19 1.26835e-19 1.54991e-19 5.78118e-19 1.26955e-18 8.78732e-19 6.55129e-19 4.06417e-19 1.00924e-18 2.01287e-18 -4.5053e-21 -6.64368e-21 8.60116e-20 7.08996e-19 -9.62215e-20 -4.10599e-19 -2.53991e-21 4.03899e-19 1.75022e-19 2.82166e-19 1.84684e-19 2.98391e-21 -2.75286e-22 -6.5765e-19 -4.13031e-19 -1.01706e-18 -7.16391e-19 5.40929e-21 -2.70524e-19 -1.75194e-19 -1.51187e-19 -5.8006e-19 -1.27345e-18 -2.01851e-18 -1.68551e-19 -2.11467e-19 -3.47688e-19 -2.78974e-19 -8.79731e-19 3.11456e-20 -1.23492e-19 -3.75591e-19
40391.5 -5.74079e-20 6.68467e-20 2.18135e-19 2.13406e-19 2.45357e-19 5.96997e-20 1.64165e-20 4.62459e-19 1.07129e-18 6.31371e-19 5.17059e-19 1.57434e-19 7.5004e-19 1.77068e-18 -2.61284e-21 -4.43656e-21 -8.60325e-20 6.10088e-19 7.88997e-20 -4.04091e-19 -1.54505e-21 3.99568e-19 1.72434e-19 2.02184e-19 1.7305e-20 1.01773e-21 -8.16094e-22 -5.18286e-19 -1.60782e-19 -7.535e-19 -6.13549e-19 2.13251e-21 -1.97188e-19 -1.35956e-20 -1.53966e-20 -4.62707e-19 -1.07275e-18 -1.77269e-18 -1.70304e-19 -6.37439e-20 -2.1468e-19 -2.10856e-19 -6.31876e-19 5.9762e-20 -5.7237e-20 -2.43073e-19
40393.8 -2.2212e-19 -3.28389e-20 -8.2323e-20 -1.73316e-19 4.73351e-20 -8.99036e-20 -2.90269e-19 -8.08815e-20 5.06389e-19 2.30051e-19 2.12164e-19 -1.08942e-19 3.00056e-19 1.23423e-18 1.28828e-21 3.34291e-22 -2.32882e-19 2.43644e-19 2.32701e-19 -2.9442e-19 4.14805e-22 2.94607e-19 2.00789e-20 1.51619e-19 -6.47266e-20 -2.77583e-21 -1.16713e-21 -2.10358e-19 1.1251e-19 -2.9571e-19 -2.40197e-19 -3.84696e-21 -1.58297e-19 5.86156e-20 2.87584e-19 8.31616e-20 -5.03e-19 -1.22977e-18 -2.58216e-20 2.99771e-20 8.18779e-20 1.76639e-19 -2.28118e-19 2.21065e-19 9.00417e-20 -4.57271e-20
40396 -2.4415e-19 8.21194e-20 -4.77719e-20 -2.30994e-19 1.12158e-19 -7.29474e-20 -2.53425e-19 -1.42011e-19 5.15825e-19 3.4012e-19 2.47636e-19 4.75828e-20 4.06888e-19 1.29299e-18 1.37572e-21 1.31938e-21 -1.1144e-19 2.21725e-19 1.12373e-19 -2.63978e-19 3.6881e-22 2.6449e-19 -2.4765e-20 2.12553e-19 7.09741e-20 -2.29646e-21 -9.88813e-22 -2.46453e-19 -4.49075e-20 -4.03294e-19 -2.18978e-19 -2.4042e-21 -2.16358e-19 -7.48264e-20 2.52291e-19 1.43798e-19 -5.12939e-19 -1.28962e-18 2.18198e-20 -8.36061e-20 4.80021e-20 2.33753e-19 -3.38204e-19 2.43187e-19 7.24493e-20 -1.11162e-19
40398.3 -8.37292e-20 2.13802e-19 2.62556e-19 1.41724e-19 3.27823e-19 8.13294e-20 6.56082e-20 3.87339e-19 1.08287e-18 7.71753e-19 5.62698e-19 3.58369e-19 8.86854e-19 1.84164e-18 -1.80517e-21 -1.22569e-21 7.11304e-20 5.8227e-19 -7.42676e-20 -3.63613e-19 -1.03583e-21 3.60995e-19 1.16635e-19 2.79195e-19 1.90368e-19 1.16824e-21 -7.52287e-22 -5.64808e-19 -3.62157e-19 -8.90224e-19 -5.86099e-19 3.92703e-21 -2.7076e-19 -1.84113e-19 -6.20702e-20 -3.88009e-19 -1.0842e-18 -1.84464e-18 -1.10452e-19 -2.08958e-19 -2.58285e-19 -1.39772e-19 -7.71375e-19 8.57467e-20 -8.04785e-20 -3.26649e-19
40400.5 -8.95129e-21 1.43057e-19 3.2971e-19 3.2063e-19 3.3337e-19 1.14839e-19 1.35605e-19 6.21522e-19 1.25642e-18 8.03068e-19 6.30435e-19 3.06408e-19 9.36894e-19 1.95669e-18 -2.11936e-21 -1.8316e-21 1.26642e-20 7.20341e-19 -1.63458e-20 -4.24539e-19 -1.43687e-21 4.21359e-19 2.07457e-19 2.40051e-19 9.58597e-20 1.61788e-21 -1.81269e-22 -6.32026e-19 -3.10103e-19 -9.4108e-19 -7.25256e-19 4.66023e-21 -2.30231e-19 -8.84102e-20 -1.31077e-19 -6.22433e-19 -1.25829e-18 -1.96058e-18 -2.00587e-19 -1.37795e-19 -3.24552e-19 -3.19009e-19 -8.02878e-19 1.11415e-20 -1.13443e-19 -3.32384e-19
40402.8 -1.47012e-19 -6.7142e-21 4.1707e-20 1.18016e-21 1.20832e-19 -2.84381e-20 -1.58317e-19 1.62238e-19 7.40564e-19 3.84055e-19 3.36921e-19 -1.38267e-20 4.73547e-19 1.4384e-18 1.22596e-21 4.11184e-22 -1.82838e-19 3.99053e-19 1.83056e-19 -3.40944e-19 -3.33325e-22 3.40536e-19 9.1191e-20 1.62338e-19 -4.64318e-20 -1.12366e-21 6.55444e-22 -3.34315e-19 1.71782e-20 -4.71415e-19 -3.98026e-19 -1.5854e-21 -1.64151e-19 4.51827e-20 1.59657e-19 -1.60774e-19 -7.38372e-19 -1.4366e-18 -9.35395e-20 6.01373e-21 -3.95259e-20 9.37305e-22 -3.82034e-19 1.46242e-19 2.89053e-20 -1.20444e-19
40405 -2.67102e-19 1.43615e-20 -1.20634e-19 -2.83518e-19 4.43355e-20 -1.09099e-19 -3.24227e-19 -2.24519e-19 3.92008e-19 2.1164e-19 1.709e-19 -6.77475e-20 2.66756e-19 1.14348e-18 2.56255e-21 3.06968e-22 -1.88467e-19 1.52567e-19 1.88927e-19 -2.51419e-19 -8.80303e-23 2.51589e-19 -3.88124e-20 1.7499e-19 1.61425e-21 -1.90539e-21 1.36642e-21 -1.66182e-19 7.37382e-20 -2.63033e-19 -1.49451e-19 -4.36333e-21 -1.81858e-19 -6.57797e-21 3.23524e-19 2.27143e-19 -3.8823e-19 -1.13951e-18 3.23752e-20 -1.74322e-20 1.21275e-19 2.86276e-19 -2.09175e-19 2.65385e-19 1.09329e-19 -4.35787e-20
