# t  B_z_curl_0  B_z_curl_1  B_z_curl_2  B_z_curl_3  B_z_curl_4  B_z_curl_5  B_z_curl_6  B_z_curl_7  B_z_curl_8  B_z_curl_9  B_z_curl_10  B_z_curl_11  B_z_curl_12  B_z_curl_13  B_z_curl_14  B_z_curl_15  B_z_curl_16  B_z_curl_17  B_z_curl_18  B_z_curl_19  B_z_curl_20  B_z_curl_21  B_z_curl_22  B_z_curl_23  B_z_curl_24  B_z_curl_25  B_z_curl_26  B_z_curl_27  B_z_curl_28  B_z_curl_29  B_z_curl_30  B_z_curl_31  B_z_curl_32  B_z_curl_33  B_z_curl_34  B_z_curl_35  B_z_curl_36  B_z_curl_37  B_z_curl_38  B_z_curl_39  B_z_curl_40  B_z_curl_41  B_z_curl_42  B_z_curl_43  B_z_curl_44  B_z_curl_45
36793.5 7.15594e-19 3.49273e-18 4.70979e-18 -5.33048e-19 -1.27059e-17 0 -1.92241e-17 1.72928e-17 1.61032e-17 0 -9.98384e-19 -1.87912e-17 1.46945e-17 0 1.276e-17 2.95466e-21 3.31595e-18 0 -3.31202e-18 1.70347e-17 -1.70288e-17 0 2.16414e-17 -3.50748e-18 -2.83949e-18 1.418e-18 3.47605e-17 -3.33183e-17 1.20689e-17 -1.46887e-17 0 1.62475e-17 -1.54479e-17 3.29792e-18 5.98143e-18 -7.02625e-19 -1.61006e-17 0 -1.20047e-18 -5.03551e-19 1.3772e-17 5.29127e-19 0 -6.21933e-18 1.26995e-17 0
36795.8 8.41311e-19 3.65005e-18 4.81533e-18 2.29674e-19 -1.24169e-17 0 -1.94624e-17 1.72795e-17 1.72307e-17 0 -8.1186e-19 -1.89113e-17 1.48384e-17 0 1.36539e-17 2.37263e-21 2.48757e-18 0 -2.48925e-18 1.81728e-17 -1.81683e-17 0 2.25881e-17 -3.74397e-18 -4.94876e-19 2.52263e-19 3.61251e-17 -3.45759e-17 1.05152e-17 -1.48429e-17 0 1.7423e-17 -1.62556e-17 5.34082e-18 4.54655e-18 8.18231e-20 -1.7231e-17 0 -4.04308e-19 -1.27928e-18 1.48495e-17 -2.26579e-19 0 -6.01628e-18 1.24195e-17 0
36798.1 6.40594e-19 3.91777e-18 3.80925e-18 1.00963e-18 -1.17904e-17 0 -1.95561e-17 1.60608e-17 1.78546e-17 0 -1.10958e-19 -1.9482e-17 1.44685e-17 0 1.48834e-17 1.63656e-21 1.70988e-18 0 -1.71067e-18 1.90028e-17 -1.8999e-17 0 2.35462e-17 -4.01431e-18 1.12223e-18 -5.56711e-19 3.64088e-17 -3.48379e-17 9.19676e-18 -1.44724e-17 0 1.9264e-17 -1.73846e-17 7.74597e-18 3.32336e-18 1.36191e-18 -1.78559e-17 0 1.2777e-18 -2.50746e-18 1.70902e-17 -1.00692e-18 0 -5.3768e-18 1.17927e-17 0
36800.4 4.76719e-19 3.84938e-18 3.51577e-18 4.26283e-19 -1.20266e-17 0 -1.94781e-17 1.59294e-17 1.69945e-17 0 -1.47792e-19 -1.96242e-17 1.43479e-17 0 1.43647e-17 1.24442e-21 2.3803e-18 0 -2.37491e-18 1.81839e-17 -1.818e-17 0 2.29798e-17 -3.86464e-18 -8.6093e-19 4.28013e-19 3.53734e-17 -3.38925e-17 1.05238e-17 -1.43416e-17 0 1.86273e-17 -1.69494e-17 6.28346e-18 4.512e-18 8.647e-19 -1.69936e-17 0 8.56024e-19 -2.01956e-18 1.66206e-17 -4.311e-19 0 -5.4825e-18 1.20193e-17 0
36802.7 6.28482e-19 3.59473e-18 4.42677e-18 -4.91216e-19 -1.27755e-17 0 -1.94861e-17 1.71703e-17 1.62515e-17 0 -8.3676e-19 -1.92375e-17 1.47593e-17 0 1.31176e-17 1.02113e-21 3.33931e-18 0 -3.33338e-18 1.72591e-17 -1.72562e-17 0 2.20371e-17 -3.58504e-18 -3.00019e-18 1.49525e-18 3.50259e-17 -3.35809e-17 1.22444e-17 -1.47519e-17 0 1.67841e-17 -1.58398e-17 3.5792e-18 6.06374e-18 -5.13413e-19 -1.62485e-17 0 -8.84164e-19 -7.0576e-19 1.442e-17 4.84407e-19 0 -6.16888e-18 1.27661e-17 0
36805 8.26066e-19 3.62915e-18 4.92763e-18 -1.14553e-19 -1.27781e-17 0 -1.96825e-17 1.76581e-17 1.7033e-17 0 -9.47975e-19 -1.9138e-17 1.50499e-17 0 1.34449e-17 9.4822e-22 2.90523e-18 0 -2.90663e-18 1.79691e-17 -1.79674e-17 0 2.25296e-17 -3.69561e-18 -1.53124e-18 7.66083e-19 3.61748e-17 -3.46402e-17 1.13816e-17 -1.50533e-17 0 1.71288e-17 -1.61311e-17 4.46819e-18 5.26473e-18 -3.23857e-19 -1.70314e-17 0 -8.37118e-19 -9.14035e-19 1.45071e-17 1.15176e-19 0 -6.2474e-18 1.27773e-17 0
36807.3 7.41444e-19 3.90943e-18 4.20461e-18 8.98558e-19 -1.21087e-17 0 -1.98382e-17 1.66749e-17 1.80829e-17 0 -3.08902e-19 -1.95916e-17 1.48109e-17 0 1.48398e-17 1.26543e-21 1.85001e-18 0 -1.85511e-18 1.91824e-17 -1.91812e-17 0 2.3721e-17 -4.02186e-18 9.92261e-19 -4.91878e-19 3.70463e-17 -3.54408e-17 9.4963e-18 -1.48189e-17 0 1.91345e-17 -1.73949e-17 7.41355e-18 3.53265e-18 1.08043e-18 -1.8083e-17 0 8.83802e-19 -2.27368e-18 1.67749e-17 -8.93858e-19 0 -5.62971e-18 1.21126e-17 0
36809.6 5.42577e-19 3.95694e-18 3.60124e-18 7.58552e-19 -1.20248e-17 0 -1.97841e-17 1.60938e-17 1.76497e-17 0 -7.46786e-20 -1.98765e-17 1.45616e-17 0 1.48935e-17 1.84963e-21 2.05088e-18 0 -2.05051e-18 1.88603e-17 -1.88571e-17 0 2.3617e-17 -4.00224e-18 1.26376e-19 -6.27238e-20 3.63241e-17 -3.47799e-17 9.96787e-18 -1.45588e-17 0 1.93166e-17 -1.74687e-17 7.21965e-18 3.94588e-18 1.19572e-18 -1.76492e-17 0 1.19836e-18 -2.37177e-18 1.72491e-17 -7.59546e-19 0 -5.45456e-18 1.20214e-17 0
36811.8 5.74546e-19 3.70958e-18 4.17013e-18 -2.90647e-19 -1.2721e-17 0 -1.96997e-17 1.69832e-17 1.6552e-17 0 -6.47605e-19 -1.95914e-17 1.47955e-17 0 1.35793e-17 1.96635e-21 3.1741e-18 0 -3.16766e-18 1.76382e-17 -1.76336e-17 0 2.25002e-17 -3.68847e-18 -2.64615e-18 1.31882e-18 3.54082e-17 -3.39434e-17 1.20363e-17 -1.47833e-17 0 1.74472e-17 -1.6304e-17 4.2472e-18 5.81296e-18 -1.72268e-19 -1.65511e-17 0 -4.30985e-19 -1.05021e-18 1.51906e-17 2.84935e-19 0 -6.04685e-18 1.27114e-17 0
36814.1 7.68949e-19 3.62604e-18 4.87122e-18 -3.92124e-19 -1.29993e-17 0 -1.98052e-17 1.77814e-17 1.67737e-17 0 -9.90335e-19 -1.93421e-17 1.51349e-17 0 1.32941e-17 1.25752e-21 3.24921e-18 0 -3.2456e-18 1.7735e-17 -1.77309e-17 0 2.24431e-17 -3.6553e-18 -2.46432e-18 1.23037e-18 3.60103e-17 -3.45002e-17 1.21055e-17 -1.5129e-17 0 1.69391e-17 -1.60443e-17 3.78694e-18 5.86325e-18 -5.81227e-19 -1.67747e-17 0 -1.0825e-18 -6.72742e-19 1.43545e-17 3.91782e-19 0 -6.36333e-18 1.29959e-17 0
36816.4 7.92101e-19 3.86711e-18 4.50226e-18 6.41628e-19 -1.24142e-17 0 -1.99857e-17 1.71588e-17 1.80012e-17 0 -5.04467e-19 -1.96306e-17 1.50404e-17 0 1.45936e-17 1.10147e-21 2.14563e-18 0 -2.1486e-18 1.90569e-17 -1.9054e-17 0 2.36398e-17 -3.97874e-18 3.78734e-19 -1.86552e-19 3.72216e-17 -3.56146e-17 1.00756e-17 -1.50465e-17 0 1.87562e-17 -1.721e-17 6.68121e-18 4.00884e-18 6.89334e-19 -1.80032e-17 0 3.88065e-19 -1.91155e-18 1.62603e-17 -6.34845e-19 0 -5.87277e-18 1.24194e-17 0
36818.7 6.23345e-19 4.01392e-18 3.78866e-18 9.87235e-19 -1.20542e-17 0 -1.99892e-17 1.63347e-17 1.81487e-17 0 -7.8068e-20 -1.99819e-17 1.47504e-17 0 1.52096e-17 1.66876e-21 1.81608e-18 0 -1.81815e-18 1.93427e-17 -1.9341e-17 0 2.40487e-17 -4.0971e-18 8.98729e-19 -4.48526e-19 3.70731e-17 -3.54809e-17 9.54742e-18 -1.47557e-17 0 1.97097e-17 -1.77771e-17 7.81858e-18 3.52645e-18 1.37072e-18 -1.81487e-17 0 1.33835e-18 -2.56212e-18 1.75296e-17 -9.83704e-19 0 -5.48412e-18 1.20566e-17 0
36821 5.62123e-19 3.81634e-18 3.9997e-18 3.03374e-20 -1.25896e-17 0 -1.98597e-17 1.68089e-17 1.6994e-17 0 -4.67338e-19 -1.98262e-17 1.48125e-17 0 1.40855e-17 1.8823e-21 2.85369e-18 0 -2.84995e-18 1.81268e-17 -1.81257e-17 0 2.30008e-17 -3.80783e-18 -1.84409e-18 9.17942e-19 3.59127e-17 -3.44182e-17 1.14908e-17 -1.48086e-17 0 1.81554e-17 -1.67826e-17 5.19109e-18 5.29118e-18 2.55165e-19 -1.69911e-17 0 8.48377e-20 -1.47588e-18 1.59569e-17 -3.57256e-20 0 -5.90199e-18 1.25826e-17 0
36823.3 7.01323e-19 3.63599e-18 4.7104e-18 -5.4019e-19 -1.30839e-17 0 -1.98609e-17 1.77131e-17 1.65827e-17 0 -9.57953e-19 -1.95057e-17 1.51199e-17 0 1.3253e-17 1.09066e-21 3.43639e-18 0 -3.43259e-18 1.75754e-17 -1.75751e-17 0 2.23935e-17 -3.63075e-18 -3.0528e-18 1.52297e-18 3.58063e-17 -3.43211e-17 1.25141e-17 -1.51148e-17 0 1.69115e-17 -1.60345e-17 3.46588e-18 6.21285e-18 -6.63707e-19 -1.65809e-17 0 -1.11303e-18 -5.9699e-19 1.44132e-17 5.34525e-19 0 -6.37893e-18 1.30769e-17 0
36825.6 7.93785e-19 3.79924e-18 4.6566e-18 2.88294e-19 -1.26773e-17 0 -2.00233e-17 1.74593e-17 1.76674e-17 0 -6.76569e-19 -1.96249e-17 1.51475e-17 0 1.42152e-17 -4.71282e-22 2.53548e-18 0 -2.53705e-18 1.86935e-17 -1.86938e-17 0 2.33412e-17 -3.88704e-18 -5.88486e-19 2.97295e-19 3.69938e-17 -3.5411e-17 1.08212e-17 -1.51514e-17 0 1.82228e-17 -1.68906e-17 5.71517e-18 4.66569e-18 2.47022e-19 -1.76699e-17 0 -1.24512e-19 -1.4898e-18 1.56702e-17 -2.85501e-19 0 -6.07582e-18 1.26792e-17 0
36827.8 6.94777e-19 4.01787e-18 3.99443e-18 1.05617e-18 -1.2116e-17 0 -2.00915e-17 1.65768e-17 1.83802e-17 0 -1.48026e-19 -1.99711e-17 1.48914e-17 0 1.52746e-17 -1.06952e-21 1.73961e-18 0 -1.74185e-18 1.95477e-17 -1.9547e-17 0 2.41965e-17 -4.12668e-18 1.24063e-18 -6.15284e-19 3.74772e-17 -3.58564e-17 9.39355e-18 -1.48967e-17 0 1.9764e-17 -1.78449e-17 7.96194e-18 3.37046e-18 1.35552e-18 -1.83841e-17 0 1.26202e-18 -2.55958e-18 1.74704e-17 -1.0502e-18 0 -5.55439e-18 1.21205e-17 0
36830.1 5.88202e-19 3.90672e-18 3.92642e-18 4.05187e-19 -1.24083e-17 0 -1.99603e-17 1.66701e-17 1.74816e-17 0 -3.23528e-19 -1.99308e-17 1.48276e-17 0 1.45565e-17 -1.49054e-22 2.45854e-18 0 -2.45414e-18 1.86451e-17 -1.86428e-17 0 2.34578e-17 -3.92585e-18 -7.89402e-19 3.94057e-19 3.64502e-17 -3.49151e-17 1.07598e-17 -1.48238e-17 0 1.87991e-17 -1.72098e-17 6.22203e-18 4.61783e-18 6.88819e-19 -1.74828e-17 0 5.69352e-19 -1.9027e-18 1.66079e-17 -4.04706e-19 0 -5.75135e-18 1.24051e-17 0
36832.4 6.47399e-19 3.66725e-18 4.52639e-18 -5.17958e-19 -1.30267e-17 0 -1.98567e-17 1.75247e-17 1.65349e-17 0 -8.71119e-19 -1.95985e-17 1.50478e-17 0 1.33418e-17 1.30367e-21 3.42925e-18 0 -3.42183e-18 1.7563e-17 -1.75612e-17 0 2.24308e-17 -3.64147e-18 -3.13703e-18 1.56392e-18 3.56792e-17 -3.42062e-17 1.25314e-17 -1.5041e-17 0 1.70575e-17 -1.61196e-17 3.57594e-18 6.22237e-18 -5.56154e-19 -1.65329e-17 0 -9.43512e-19 -6.9537e-19 1.46531e-17 5.14577e-19 0 -6.30111e-18 1.30191e-17 0
36834.7 7.55634e-19 3.72476e-18 4.69234e-18 -8.09664e-20 -1.28604e-17 0 -1.99513e-17 1.7576e-17 1.71904e-17 0 -7.99153e-19 -1.95752e-17 1.5137e-17 0 1.3787e-17 1.91176e-21 2.93554e-18 0 -2.93467e-18 1.8195e-17 -1.81961e-17 0 2.29287e-17 -3.77832e-18 -1.67693e-18 8.37406e-19 3.64741e-17 -3.49333e-17 1.15861e-17 -1.51396e-17 0 1.764e-17 -1.65091e-17 4.71661e-18 5.35399e-18 -1.57724e-19 -1.7189e-17 0 -5.66316e-19 -1.08925e-18 1.51e-17 8.2496e-20 0 -6.21307e-18 1.28598e-17 0
36837 7.32538e-19 3.97035e-18 4.16685e-18 9.45737e-19 -1.22024e-17 0 -2.0067e-17 1.67585e-17 1.83002e-17 0 -2.47954e-19 -1.98728e-17 1.49424e-17 0 1.50879e-17 1.04979e-21 1.84051e-18 0 -1.84553e-18 1.94246e-17 -1.94275e-17 0 2.40593e-17 -4.09194e-18 1.04925e-18 -5.21363e-19 3.74432e-17 -3.58232e-17 9.56878e-18 -1.49518e-17 0 1.9488e-17 -1.76703e-17 7.62441e-18 3.52903e-18 1.16939e-18 -1.83008e-17 0 1.01193e-18 -2.37742e-18 1.71138e-17 -9.4103e-19 0 -5.65221e-18 1.22092e-17 0
36839.3 6.34127e-19 3.96015e-18 3.92724e-18 7.46296e-19 -1.2215e-17 0 -1.99828e-17 1.65551e-17 1.79071e-17 0 -2.16628e-19 -1.99178e-17 1.48145e-17 0 1.49114e-17 -2.97457e-22 2.07194e-18 0 -2.07296e-18 1.90716e-17 -1.90737e-17 0 2.37929e-17 -4.01934e-18 2.59139e-19 -1.29042e-19 3.68807e-17 -3.53082e-17 1.00124e-17 -1.48164e-17 0 1.92794e-17 -1.75143e-17 7.13688e-18 3.95553e-18 1.05689e-18 -1.79074e-17 0 9.59678e-19 -2.26104e-18 1.70615e-17 -7.46965e-19 0 -5.62387e-18 1.22167e-17 0
36841.6 6.2575e-19 3.70749e-18 4.36594e-18 -3.3135e-19 -1.28496e-17 0 -1.98117e-17 1.72737e-17 1.66604e-17 0 -7.52252e-19 -1.96046e-17 1.49445e-17 0 1.35473e-17 -1.24988e-21 3.22145e-18 0 -3.21542e-18 1.77176e-17 -1.77183e-17 0 2.25531e-17 -3.67969e-18 -2.67533e-18 1.33354e-18 3.56921e-17 -3.42143e-17 1.21218e-17 -1.49362e-17 0 1.7358e-17 -1.62898e-17 4.10177e-18 5.88375e-18 -2.90694e-19 -1.66599e-17 0 -6.17776e-19 -9.47937e-19 1.50265e-17 3.24865e-19 0 -6.16194e-18 1.2843e-17 0
36843.8 7.03286e-19 3.65577e-18 4.63586e-18 -3.84312e-19 -1.29398e-17 0 -1.98058e-17 1.75401e-17 1.66948e-17 0 -8.80793e-19 -1.94681e-17 1.50428e-17 0 1.33911e-17 -1.04615e-21 3.25691e-18 0 -3.25211e-18 1.7696e-17 -1.76969e-17 0 2.24782e-17 -3.66655e-18 -2.60765e-18 1.30149e-18 3.58395e-17 -3.43423e-17 1.21606e-17 -1.50378e-17 0 1.71136e-17 -1.6139e-17 3.88613e-18 5.91022e-18 -4.68531e-19 -1.66959e-17 0 -8.86932e-19 -7.76905e-19 1.46301e-17 3.81843e-19 0 -6.28047e-18 1.29362e-17 0
36846.1 7.29123e-19 3.88604e-18 4.25141e-18 6.8345e-19 -1.22933e-17 0 -1.99236e-17 1.68412e-17 1.79085e-17 0 -3.76213e-19 -1.96944e-17 1.48977e-17 0 1.46815e-17 2.75872e-22 2.10542e-18 0 -2.10781e-18 1.90001e-17 -1.90022e-17 0 2.3641e-17 -3.994e-18 3.59853e-19 -1.76725e-19 3.69743e-17 -3.5381e-17 1.00255e-17 -1.49043e-17 0 1.89304e-17 -1.72841e-17 6.86459e-18 3.96856e-18 8.3771e-19 -1.79119e-17 0 6.2838e-19 -2.04595e-18 1.65285e-17 -6.77011e-19 0 -5.75403e-18 1.2299e-17 0
36848.4 6.72991e-19 3.97366e-18 3.93912e-18 9.85372e-19 -1.20304e-17 0 -1.99026e-17 1.64244e-17 1.81336e-17 0 -1.57855e-19 -1.97953e-17 1.47461e-17 0 1.50751e-17 1.66728e-21 1.7879e-18 0 -1.79149e-18 1.92859e-17 -1.92883e-17 0 2.39139e-17 -4.06878e-18 1.03257e-18 -5.13608e-19 3.7038e-17 -3.5443e-17 9.43917e-18 -1.4754e-17 0 1.95031e-17 -1.76313e-17 7.74367e-18 3.45932e-18 1.29377e-18 -1.81357e-17 0 1.2048e-18 -2.48482e-18 1.72563e-17 -9.78789e-19 0 -5.51513e-18 1.20355e-17 0
36850.7 6.33564e-19 3.74836e-18 4.24793e-18 -1.64415e-20 -1.25756e-17 0 -1.97085e-17 1.69789e-17 1.69131e-17 0 -6.16099e-19 -1.95171e-17 1.48072e-17 0 1.38177e-17 1.86959e-21 2.8569e-18 0 -2.85496e-18 1.79809e-17 -1.79829e-17 0 2.2728e-17 -3.74301e-18 -1.77593e-18 8.84532e-19 3.57932e-17 -3.43001e-17 1.14032e-17 -1.48047e-17 0 1.7739e-17 -1.6499e-17 4.94003e-18 5.26809e-18 8.61538e-20 -1.6911e-17 0 -1.8796e-19 -1.30498e-18 1.54563e-17 1.46098e-20 0 -5.96684e-18 1.25706e-17 0
36853 6.59553e-19 3.59688e-18 4.55812e-18 -5.56261e-19 -1.28992e-17 0 -1.9595e-17 1.73911e-17 1.63054e-17 0 -9.10748e-19 -1.92984e-17 1.48858e-17 0 1.30885e-17 6.70607e-22 3.41672e-18 0 -3.41365e-18 1.72953e-17 -1.72976e-17 0 2.20848e-17 -3.5788e-18 -3.14499e-18 1.56735e-18 3.52318e-17 -3.37749e-17 1.24249e-17 -1.48794e-17 0 1.67117e-17 -1.58327e-17 3.39618e-18 6.19678e-18 -6.27289e-19 -1.63013e-17 0 -1.04595e-18 -6.04156e-19 1.43015e-17 5.51686e-19 0 -6.26368e-18 1.28916e-17 0
36855.3 6.93013e-19 3.77187e-18 4.27421e-18 3.18299e-19 -1.23643e-17 0 -1.96701e-17 1.68233e-17 1.72956e-17 0 -5.03207e-19 -1.9452e-17 1.47645e-17 0 1.41228e-17 -1.25356e-21 2.46574e-18 0 -2.46853e-18 1.8351e-17 -1.83545e-17 0 2.30203e-17 -3.85222e-18 -6.63165e-19 3.32018e-19 3.61581e-17 -3.46142e-17 1.06547e-17 -1.47659e-17 0 1.81724e-17 -1.67416e-17 5.82669e-18 4.58738e-18 4.29638e-19 -1.72941e-17 0 1.70604e-19 -1.62424e-18 1.57925e-17 -3.16378e-19 0 -5.84281e-18 1.23672e-17 0
36857.6 6.85184e-19 3.94073e-18 3.92558e-18 1.06114e-18 -1.18678e-17 0 -1.97105e-17 1.62485e-17 1.80746e-17 0 -1.33472e-19 -1.95884e-17 1.46086e-17 0 1.5011e-17 -1.97671e-21 1.66564e-18 0 -1.67134e-18 1.92095e-17 -1.92132e-17 0 2.37679e-17 -4.06023e-18 1.33e-18 -6.61412e-19 3.68079e-17 -3.5211e-17 9.14624e-18 -1.46148e-17 0 1.94219e-17 -1.75233e-17 7.89898e-18 3.24601e-18 1.37237e-18 -1.80758e-17 0 1.27516e-18 -2.53656e-18 1.71694e-17 -1.05584e-18 0 -5.43704e-18 1.18776e-17 0
36859.8 6.57257e-19 3.78019e-18 4.1443e-18 3.56709e-19 -1.22317e-17 0 -1.95446e-17 1.66379e-17 1.71904e-17 0 -4.73661e-19 -1.93401e-17 1.46334e-17 0 1.40932e-17 -9.98156e-22 2.41519e-18 0 -2.41479e-18 1.82666e-17 -1.82691e-17 0 2.28773e-17 -3.81175e-18 -6.54669e-19 3.26448e-19 3.5876e-17 -3.43601e-17 1.04917e-17 -1.46323e-17 0 1.81255e-17 -1.66923e-17 5.90788e-18 4.50889e-18 5.16995e-19 -1.71916e-17 0 2.83437e-19 -1.70312e-18 1.58719e-17 -3.5725e-19 0 -5.74722e-18 1.22346e-17 0
36862.1 6.41468e-19 3.55413e-18 4.47727e-18 -5.54559e-19 -1.27306e-17 0 -1.9345e-17 1.71623e-17 1.60823e-17 0 -9.03098e-19 -1.9045e-17 1.46891e-17 0 1.29155e-17 3.28029e-22 3.38026e-18 0 -3.37462e-18 1.70667e-17 -1.70679e-17 0 2.17809e-17 -3.52274e-18 -3.13637e-18 1.5633e-18 3.47531e-17 -3.3324e-17 1.22629e-17 -1.46817e-17 0 1.6486e-17 -1.56269e-17 3.34488e-18 6.12955e-18 -6.10292e-19 -1.60829e-17 0 -1.02364e-18 -5.99912e-19 1.41377e-17 5.49733e-19 0 -6.17604e-18 1.27247e-17 0
36864.4 6.44672e-19 3.64085e-18 4.25455e-18 -6.55521e-20 -1.23915e-17 0 -1.93323e-17 1.67279e-17 1.65745e-17 0 -6.3512e-19 -1.91239e-17 1.45578e-17 0 1.34832e-17 7.16776e-22 2.84268e-18 0 -2.84192e-18 1.75971e-17 -1.75993e-17 0 2.22687e-17 -3.68199e-18 -1.75724e-18 8.77789e-19 3.51421e-17 -3.36677e-17 1.12804e-17 -1.45574e-17 0 1.73176e-17 -1.61175e-17 4.71827e-18 5.22651e-18 4.93809e-21 -1.65756e-17 0 -2.95772e-19 -1.18466e-18 1.4985e-17 6.56995e-20 0 -5.90768e-18 1.23891e-17 0
36866.7 6.62775e-19 3.85795e-18 3.86356e-18 9.58932e-19 -1.17389e-17 0 -1.93978e-17 1.60111e-17 1.76946e-17 0 -1.5035e-19 -1.92971e-17 1.43817e-17 0 1.46916e-17 -2.40474e-22 1.73067e-18 0 -1.73681e-18 1.88038e-17 -1.88082e-17 0 2.33235e-17 -3.98201e-18 1.07578e-18 -5.32697e-19 3.61371e-17 -3.45745e-17 9.20302e-18 -1.43914e-17 0 1.90158e-17 -1.71772e-17 7.55987e-18 3.35616e-18 1.26694e-18 -1.76957e-17 0 1.162e-18 -2.40348e-18 1.67878e-17 -9.51871e-19 0 -5.38325e-18 1.1744e-17 0
36869 6.74499e-19 3.78878e-18 4.02294e-18 7.06347e-19 -1.18546e-17 0 -1.92908e-17 1.62203e-17 1.73695e-17 0 -3.30216e-19 -1.90936e-17 1.43928e-17 0 1.42877e-17 -1.66675e-21 1.98461e-18 0 -1.98854e-18 1.84393e-17 -1.84443e-17 0 2.29152e-17 -3.86336e-18 4.06525e-19 -1.99837e-19 3.57782e-17 -3.42475e-17 9.60941e-18 -1.43996e-17 0 1.84119e-17 -1.67945e-17 6.79108e-18 3.77573e-18 9.22367e-19 -1.73677e-17 0 7.26631e-19 -2.06704e-18 1.61904e-17 -7.02463e-19 0 -5.5072e-18 1.18578e-17 0
36871.3 6.49746e-19 3.52723e-18 4.4108e-18 -3.81862e-19 -1.24372e-17 0 -1.90491e-17 1.68484e-17 1.60378e-17 0 -8.49908e-19 -1.87269e-17 1.4456e-17 0 1.28795e-17 -2.46506e-21 3.13689e-18 0 -3.13272e-18 1.70023e-17 -1.70062e-17 0 2.15888e-17 -3.50624e-18 -2.58424e-18 1.28936e-18 3.44123e-17 -3.29907e-17 1.17034e-17 -1.4452e-17 0 1.6433e-17 -1.55166e-17 3.72645e-18 5.71199e-18 -4.16085e-19 -1.60332e-17 0 -8.29186e-19 -7.57649e-19 1.41369e-17 3.77579e-19 0 -6.00946e-18 1.24331e-17 0
36873.6 6.06996e-19 3.51006e-18 4.24584e-18 -3.88828e-19 -1.23387e-17 0 -1.89332e-17 1.65804e-17 1.58846e-17 0 -7.57493e-19 -1.87132e-17 1.43124e-17 0 1.28594e-17 -2.52601e-21 3.13584e-18 0 -3.13055e-18 1.68644e-17 -1.68675e-17 0 2.15028e-17 -3.51343e-18 -2.64854e-18 1.32054e-18 3.4099e-17 -3.26878e-17 1.17182e-17 -1.43081e-17 0 1.64618e-17 -1.54808e-17 3.75202e-18 5.72103e-18 -3.55229e-19 -1.58813e-17 0 -7.09673e-19 -7.96406e-19 1.41896e-17 3.85248e-19 0 -5.92985e-18 1.23363e-17 0
36875.9 6.11935e-19 3.73518e-18 3.77297e-18 6.93332e-19 -1.16244e-17 0 -1.89804e-17 1.57337e-17 1.70303e-17 0 -2.06262e-19 -1.89161e-17 1.40863e-17 0 1.4146e-17 -1.80888e-21 1.96188e-18 0 -1.96361e-18 1.8112e-17 -1.81156e-17 0 2.26127e-17 -3.84023e-18 3.31018e-19 -1.64418e-19 3.5077e-17 -3.35723e-17 9.53963e-18 -1.40917e-17 0 1.82988e-17 -1.66095e-17 6.78173e-18 3.74852e-18 1.00429e-18 -1.70321e-17 0 8.82823e-19 -2.10341e-18 1.61296e-17 -6.87887e-19 0 -5.35372e-18 1.16313e-17 0
36878.1 6.65559e-19 3.76497e-18 3.8474e-18 9.4876e-19 -1.14632e-17 0 -1.89401e-17 1.57172e-17 1.73262e-17 0 -1.92645e-19 -1.8779e-17 1.40739e-17 0 1.43229e-17 -7.67972e-22 1.66185e-18 0 -1.66693e-18 1.83983e-17 -1.84016e-17 0 2.27495e-17 -3.87188e-18 1.14129e-18 -5.68032e-19 3.53552e-17 -3.38289e-17 8.90363e-18 -1.40805e-17 0 1.85021e-17 -1.67425e-17 7.39941e-18 3.22364e-18 1.23673e-18 -1.73301e-17 0 1.09079e-18 -2.33251e-18 1.63293e-17 -9.416e-19 0 -5.2683e-18 1.14713e-17 0
36880.4 6.72662e-19 3.50795e-18 4.32221e-18 -7.72382e-20 -1.20334e-17 0 -1.87036e-17 1.64317e-17 1.61007e-17 0 -7.48928e-19 -1.83509e-17 1.41717e-17 0 1.2937e-17 -3.06522e-22 2.73959e-18 0 -2.73971e-18 1.70546e-17 -1.70572e-17 0 2.14525e-17 -3.51443e-18 -1.62262e-18 8.0893e-19 3.4128e-17 -3.27055e-17 1.08239e-17 -1.41678e-17 0 1.65278e-17 -1.5481e-17 4.45531e-18 5.02447e-18 -8.06533e-20 -1.61022e-17 0 -4.7183e-19 -1.05492e-18 1.42644e-17 7.59809e-20 0 -5.77818e-18 1.20314e-17 0
36882.7 5.96837e-19 3.38401e-18 4.26465e-18 -5.76899e-19 -1.21943e-17 0 -1.84901e-17 1.63935e-17 1.53261e-17 0 -8.63359e-19 -1.82205e-17 1.40392e-17 0 1.23131e-17 -8.55547e-22 3.26928e-18 0 -3.26569e-18 1.62588e-17 -1.62625e-17 0 2.07872e-17 -3.36395e-18 -3.10362e-18 1.54647e-18 3.3158e-17 -3.18023e-17 1.1818e-17 -1.40309e-17 0 1.57147e-17 -1.49035e-17 3.10892e-18 5.93613e-18 -6.01303e-19 -1.53245e-17 0 -1.00466e-18 -5.309e-19 1.34839e-17 5.70379e-19 0 -5.90548e-18 1.21872e-17 0
