# t  B_z_sc_0  B_z_sc_1  B_z_sc_2  B_z_sc_3  B_z_sc_4  B_z_sc_5  B_z_sc_6  B_z_sc_7  B_z_sc_8  B_z_sc_9  B_z_sc_10  B_z_sc_11  B_z_sc_12  B_z_sc_13  B_z_sc_14  B_z_sc_15  B_z_sc_16  B_z_sc_17  B_z_sc_18  B_z_sc_19  B_z_sc_20  B_z_sc_21  B_z_sc_22  B_z_sc_23  B_z_sc_24  B_z_sc_25  B_z_sc_26  B_z_sc_27  B_z_sc_28  B_z_sc_29  B_z_sc_30  B_z_sc_31  B_z_sc_32  B_z_sc_33  B_z_sc_34  B_z_sc_35  B_z_sc_36  B_z_sc_37  B_z_sc_38  B_z_sc_39  B_z_sc_40  B_z_sc_41  B_z_sc_42  B_z_sc_43  B_z_sc_44  B_z_sc_45
30284.5 1.19898e-15 -2.22793e-15 -2.043e-15 -4.27636e-16 -2.99696e-15 -5.73703e-16 -2.42279e-16 -2.32875e-15 -9.08821e-15 -6.98055e-15 -4.81536e-15 -3.61262e-15 -7.83094e-15 -1.62703e-14 6.0352e-20 3.13336e-20 -9.25048e-16 -4.5768e-15 9.251e-16 2.96572e-15 1.72894e-20 -2.96568e-15 -4.99912e-16 -2.66244e-15 -2.23082e-15 7.37388e-21 1.04491e-21 4.81536e-15 3.61268e-15 7.83092e-15 4.57681e-15 1.23411e-19 2.66248e-15 2.23074e-15 2.422e-16 2.32875e-15 9.08822e-15 1.62702e-14 4.99921e-16 2.22784e-15 2.04296e-15 4.27655e-16 6.98054e-15 -1.19895e-15 5.73681e-16 2.99689e-15
30286.8 1.39428e-15 -1.11213e-15 -9.95009e-16 1.51876e-16 -1.92895e-15 -5.76931e-17 8.05937e-16 -1.42601e-15 -7.41944e-15 -4.96612e-15 -3.70565e-15 -1.64933e-15 -5.79571e-15 -1.42271e-14 3.78138e-20 1.18193e-20 3.57651e-16 -3.80353e-15 -3.57628e-16 2.915e-15 7.24315e-21 -2.91498e-15 -5.32589e-16 -2.09184e-15 -9.44472e-16 3.08539e-20 1.76228e-21 3.70562e-15 1.64935e-15 5.79564e-15 3.80351e-15 1.5872e-19 2.09195e-15 9.44451e-16 -8.05982e-16 1.42601e-15 7.41942e-15 1.4227e-14 5.32652e-16 1.11208e-15 9.94991e-16 -1.51861e-16 4.96608e-15 -1.39424e-15 5.768e-17 1.92888e-15
30289.1 1.32512e-15 5.10476e-16 7.63688e-19 1.40047e-16 -6.59993e-16 4.32231e-16 1.8009e-15 -1.29228e-15 -6.11827e-15 -2.65647e-15 -2.64922e-15 9.4121e-16 -3.56896e-15 -1.22752e-14 -2.52491e-20 -4.57152e-20 2.137e-15 -3.45999e-15 -2.13706e-15 3.11861e-15 -2.15764e-20 -3.11867e-15 -9.55532e-16 -1.25839e-15 1.00156e-15 9.44799e-20 2.08441e-21 2.64913e-15 -9.41326e-16 3.56876e-15 3.45986e-15 2.59986e-19 1.25869e-15 -1.00141e-15 -1.80086e-15 1.29226e-15 6.11815e-15 1.22749e-14 9.55745e-16 -5.10429e-16 -7.24764e-19 -1.40041e-16 2.6564e-15 -1.32502e-15 -4.32215e-16 6.59936e-16
30291.3 1.11261e-15 -1.74688e-16 -7.2987e-16 -3.71045e-16 -1.34324e-15 6.2752e-17 1.02993e-15 -2.02729e-15 -7.1995e-15 -3.92971e-15 -3.36439e-15 -3.15014e-16 -4.85562e-15 -1.34268e-14 -2.14734e-20 -4.34687e-20 1.29854e-15 -3.99537e-15 -1.29861e-15 3.13158e-15 -1.99837e-20 -3.13163e-15 -9.83839e-16 -1.57447e-15 2.16019e-16 8.9198e-20 1.68763e-21 3.36431e-15 3.14908e-16 4.85543e-15 3.99525e-15 2.53317e-19 1.57475e-15 -2.15888e-16 -1.0299e-15 2.02728e-15 7.1994e-15 1.34265e-14 9.84044e-16 1.74732e-16 7.29907e-16 3.71051e-16 3.92963e-15 -1.11251e-15 -6.27364e-17 1.34318e-15
30293.6 1.08278e-15 -1.96066e-15 -1.91721e-15 -5.24498e-16 -2.7636e-15 -5.34119e-16 -2.08975e-16 -2.36037e-15 -8.65767e-15 -6.49272e-15 -4.54751e-15 -3.22112e-15 -7.32346e-15 -1.53976e-14 4.17948e-20 1.46694e-20 -7.22444e-16 -4.41931e-15 7.2247e-16 2.87196e-15 9.76342e-21 -2.87194e-15 -5.65732e-16 -2.44724e-15 -1.92325e-15 2.41463e-20 1.72397e-21 4.54749e-15 3.22115e-15 7.3234e-15 4.41929e-15 1.49374e-19 2.44734e-15 1.92321e-15 2.08918e-16 2.36037e-15 8.65765e-15 1.53974e-14 5.65785e-16 1.96061e-15 1.91719e-15 5.24512e-16 6.49269e-15 -1.08274e-15 5.34105e-16 2.76353e-15
30295.9 1.22589e-15 -1.7119e-15 -1.51344e-15 -1.26071e-16 -2.42578e-15 -3.39083e-16 1.78784e-16 -1.7738e-15 -7.87029e-15 -5.81663e-15 -4.09664e-15 -2.70078e-15 -6.59895e-15 -1.4503e-14 5.63367e-20 3.02184e-20 -4.23334e-16 -3.96723e-15 4.23387e-16 2.74514e-15 1.74771e-20 -2.7451e-15 -4.47005e-16 -2.30754e-15 -1.66357e-15 9.81386e-21 2.16669e-21 4.09663e-15 2.70084e-15 6.59892e-15 3.96723e-15 1.24527e-19 2.30758e-15 1.66349e-15 -1.78854e-16 1.7738e-15 7.87029e-15 1.45029e-14 4.47022e-16 1.71183e-15 1.5134e-15 1.26088e-16 5.81661e-15 -1.22586e-15 3.39062e-16 2.42571e-15
30298.2 1.27025e-15 1.63682e-16 -1.83646e-16 1.51405e-16 -8.65398e-16 3.16792e-16 1.51371e-15 -1.22206e-15 -6.00341e-15 -2.94613e-15 -2.69487e-15 3.84449e-16 -3.78848e-15 -1.19398e-14 -2.42697e-21 -2.29233e-20 1.66802e-15 -3.31521e-15 -1.66805e-15 2.8956e-15 -9.88722e-21 -2.89563e-15 -8.10953e-16 -1.35016e-15 5.6181e-16 7.02371e-20 2.29274e-21 2.6948e-15 -3.84517e-16 3.78833e-15 3.31512e-15 2.20006e-19 1.35039e-15 -5.61728e-16 -1.5137e-15 1.22205e-15 6.00333e-15 1.19396e-14 8.11108e-16 -1.63672e-16 1.83667e-16 -1.51393e-16 2.94607e-15 -1.27017e-15 -3.16786e-16 8.6534e-16
30300.4 1.14384e-15 4.1559e-16 -1.70767e-16 -8.83411e-17 -7.32801e-16 3.17086e-16 1.50191e-15 -1.50887e-15 -6.02401e-15 -2.71335e-15 -2.64459e-15 7.1158e-16 -3.58777e-15 -1.17438e-14 -3.35467e-20 -5.39654e-20 1.8988e-15 -3.42953e-15 -1.89888e-15 2.96252e-15 -2.60248e-20 -2.96259e-15 -9.6876e-16 -1.19905e-15 8.79055e-16 1.01078e-19 1.08608e-21 2.64449e-15 -7.11713e-16 3.58756e-15 3.42939e-15 2.7218e-19 1.19937e-15 -8.78891e-16 -1.50186e-15 1.50885e-15 6.02389e-15 1.17435e-14 9.68991e-16 -4.1553e-16 1.70818e-16 8.83497e-17 2.71327e-15 -1.14374e-15 -3.17064e-16 7.3275e-16
30302.7 1.03953e-15 -1.37996e-15 -1.47159e-15 -4.16949e-16 -2.21688e-15 -3.3658e-16 1.45933e-16 -2.08139e-15 -7.70723e-15 -5.41026e-15 -3.94215e-15 -2.26409e-15 -6.21034e-15 -1.3909e-14 1.58886e-20 -1.04252e-20 -1.53511e-16 -4.00845e-15 1.53498e-16 2.75255e-15 -4.05231e-21 -2.75256e-15 -6.23119e-16 -2.07289e-15 -1.25729e-15 4.95695e-20 1.08871e-22 3.9421e-15 2.26407e-15 6.21023e-15 4.00839e-15 1.9156e-19 2.07306e-15 1.25732e-15 -1.45958e-16 2.08137e-15 7.70719e-15 1.39088e-14 6.23233e-16 1.37995e-15 1.4716e-15 4.16961e-16 5.41021e-15 -1.03946e-15 3.36579e-16 2.21682e-15
30305 1.07422e-15 -2.0728e-15 -1.84342e-15 -3.38416e-16 -2.71246e-15 -5.27889e-16 -2.60799e-16 -2.00729e-15 -8.03503e-15 -6.27491e-15 -4.28528e-15 -3.34906e-15 -7.01231e-15 -1.44002e-14 6.09026e-20 3.30143e-20 -9.36202e-16 -4.01564e-15 9.36257e-16 2.58118e-15 1.85398e-20 -2.58114e-15 -3.93323e-16 -2.39956e-15 -2.10222e-15 3.34263e-21 5.24134e-23 4.28527e-15 3.34913e-15 7.01228e-15 4.01565e-15 1.14707e-19 2.39959e-15 2.10214e-15 2.60716e-16 2.00729e-15 8.03505e-15 1.44001e-14 3.93326e-16 2.07272e-15 1.84338e-15 3.38431e-16 6.27489e-15 -1.0742e-15 5.27865e-16 2.71239e-15
30307.3 1.14432e-15 -4.31299e-16 -6.27997e-16 -1.35542e-17 -1.31704e-15 7.07849e-17 9.55595e-16 -1.40808e-15 -6.27972e-15 -3.69578e-15 -2.99863e-15 -6.23274e-16 -4.47308e-15 -1.20333e-14 2.43183e-20 2.38329e-21 8.99816e-16 -3.36234e-15 -8.99807e-16 2.68006e-15 3.80818e-21 -2.68006e-15 -6.7451e-16 -1.55917e-15 -1.62069e-16 4.09608e-20 7.04022e-22 2.99859e-15 6.23264e-16 4.47299e-15 3.3623e-15 1.71468e-19 1.55931e-15 1.62077e-16 -9.55619e-16 1.40808e-15 6.27968e-15 1.20331e-14 6.74598e-16 4.31265e-16 6.27989e-16 1.35653e-17 3.69573e-15 -1.14427e-15 -7.07931e-17 1.31697e-15
30309.6 1.12727e-15 7.04315e-16 1.27311e-16 6.94928e-17 -3.93106e-16 4.40349e-16 1.70174e-15 -1.18054e-15 -5.21489e-15 -1.99552e-15 -2.18409e-15 1.21789e-15 -2.81406e-15 -1.04924e-14 -3.2106e-20 -5.00654e-20 2.1466e-15 -3.01983e-15 -2.14668e-15 2.77742e-15 -2.24361e-20 -2.77748e-15 -9.25718e-16 -9.68513e-16 1.18976e-15 9.78021e-20 8.22564e-22 2.18399e-15 -1.21801e-15 2.81385e-15 3.01969e-15 2.64027e-19 9.68821e-16 -1.1896e-15 -1.70169e-15 1.18053e-15 5.21477e-15 1.04921e-14 9.2594e-16 -7.04262e-16 -1.27267e-16 -6.94874e-17 1.99544e-15 -1.12717e-15 -4.4033e-16 3.93052e-16
30311.8 1.04174e-15 -6.26561e-16 -8.39258e-16 -1.80568e-16 -1.49071e-15 -4.7221e-17 6.86707e-16 -1.60705e-15 -6.44154e-15 -3.98417e-15 -3.13664e-15 -9.90055e-16 -4.74436e-15 -1.20474e-14 -1.27451e-20 -3.50228e-20 6.1769e-16 -3.43889e-15 -6.17742e-16 2.61043e-15 -1.52006e-20 -2.61048e-15 -6.68038e-16 -1.60935e-15 -3.9533e-16 7.68461e-20 2.43625e-22 3.13657e-15 9.89973e-16 4.7442e-15 3.43878e-15 2.33767e-19 1.6096e-15 3.95435e-16 -6.86695e-16 1.60703e-15 6.44146e-15 1.20472e-14 6.68215e-16 6.2659e-16 8.39288e-16 1.80577e-16 3.9841e-15 -1.04165e-15 4.72331e-17 1.49066e-15
30314.1 9.79286e-16 -2.08296e-15 -1.85361e-15 -3.8337e-16 -2.66943e-15 -5.58616e-16 -3.78072e-16 -1.9785e-15 -7.70132e-15 -6.11378e-15 -4.13749e-15 -3.3837e-15 -6.80239e-15 -1.36861e-14 4.87672e-20 2.16093e-20 -1.045e-15 -3.83811e-15 1.04504e-15 2.40957e-15 1.277e-20 -2.40954e-15 -3.5732e-16 -2.31373e-15 -2.13452e-15 1.40226e-20 -1.07429e-22 4.13748e-15 3.38375e-15 6.80235e-15 3.8381e-15 1.31415e-19 2.3138e-15 2.13446e-15 3.78002e-16 1.9785e-15 7.70132e-15 1.36859e-14 3.57348e-16 2.0829e-15 1.85359e-15 3.83387e-16 6.11375e-15 -9.79257e-16 5.586e-16 2.66936e-15
30316.4 9.8849e-16 -1.10396e-15 -1.16091e-15 -2.46468e-16 -1.84791e-15 -2.20374e-16 3.02394e-16 -1.68876e-15 -6.68224e-15 -4.59177e-15 -3.38542e-15 -1.77571e-15 -5.30546e-15 -1.22511e-14 4.73608e-20 2.28283e-20 3.39958e-17 -3.47413e-15 -3.3954e-17 2.46527e-15 1.30316e-20 -2.46524e-15 -5.44428e-16 -1.80187e-15 -9.74488e-16 1.62172e-20 2.79061e-22 3.38541e-15 1.77575e-15 5.30541e-15 3.47412e-15 1.29531e-19 1.80193e-15 9.74434e-16 -3.02449e-16 1.68876e-15 6.68223e-15 1.2251e-14 5.44456e-16 1.10389e-15 1.16088e-15 2.46485e-16 4.59174e-15 -9.88463e-16 2.20357e-16 1.84785e-15
30318.7 1.03805e-15 6.24484e-16 8.32551e-17 3.7887e-17 -3.97586e-16 3.92279e-16 1.54709e-15 -1.1367e-15 -4.90725e-15 -1.91672e-15 -2.06706e-15 1.07658e-15 -2.67957e-15 -9.82228e-15 -1.38985e-20 -3.36268e-20 1.96069e-15 -2.83767e-15 -1.96073e-15 2.58699e-15 -1.51962e-20 -2.58703e-15 -8.651e-16 -9.15965e-16 1.07301e-15 7.83731e-20 5.61399e-22 2.06698e-15 -1.07667e-15 2.6794e-15 2.83757e-15 2.29303e-19 9.16211e-16 -1.0729e-15 -1.54706e-15 1.13669e-15 4.90716e-15 9.82204e-15 8.65274e-16 -6.24461e-16 -8.32259e-17 -3.78777e-17 1.91666e-15 -1.03797e-15 -3.92268e-16 3.97531e-16
30321 1.0409e-15 1.10625e-16 -2.1582e-16 5.57137e-17 -7.73799e-16 2.36705e-16 1.21375e-15 -1.12962e-15 -5.16978e-15 -2.57062e-15 -2.33265e-15 2.58776e-16 -3.28746e-15 -1.01686e-14 -3.01002e-20 -5.19037e-20 1.36757e-15 -2.86201e-15 -1.36765e-15 2.4577e-15 -2.38454e-20 -2.45776e-15 -7.06762e-16 -1.14999e-15 4.4674e-16 9.35904e-20 6.88302e-22 2.33256e-15 -2.58897e-16 3.28726e-15 2.86188e-15 2.59332e-19 1.15029e-15 -4.4659e-16 -1.21371e-15 1.1296e-15 5.16967e-15 1.01683e-14 7.06978e-16 -1.1057e-16 2.15866e-16 -5.57082e-17 2.57054e-15 -1.0408e-15 -2.36686e-16 7.73747e-16
30323.2 9.49774e-16 -1.72589e-15 -1.52103e-15 -2.39984e-16 -2.27727e-15 -4.19715e-16 -1.49175e-16 -1.65789e-15 -6.83193e-15 -5.29632e-15 -3.63049e-15 -2.77185e-15 -5.9309e-15 -1.2323e-14 2.58487e-20 -1.01633e-21 -7.286e-16 -3.41383e-15 7.28599e-16 2.22718e-15 2.38712e-21 -2.22718e-15 -3.34694e-16 -2.04257e-15 -1.74215e-15 3.56774e-20 1.00574e-21 3.63045e-15 2.77185e-15 5.93081e-15 3.41378e-15 1.67838e-19 2.04271e-15 1.74215e-15 1.49131e-16 1.65787e-15 6.8319e-15 1.23229e-14 3.34777e-16 1.72586e-15 1.52102e-15 2.39994e-16 5.29628e-15 -9.49726e-16 4.19708e-16 2.2772e-15
30325.5 8.54626e-16 -1.66116e-15 -1.58045e-15 -4.11985e-16 -2.26462e-15 -4.56068e-16 -2.38885e-16 -1.86369e-15 -6.89452e-15 -5.26974e-15 -3.64882e-15 -2.72208e-15 -5.91547e-15 -1.22337e-14 5.76278e-20 3.21204e-20 -6.99664e-16 -3.4949e-15 6.99719e-16 2.23959e-15 1.94552e-20 -2.23955e-15 -4.13312e-16 -1.9838e-15 -1.65485e-15 3.62274e-21 1.92565e-21 3.64882e-15 2.72215e-15 5.91545e-15 3.49492e-15 1.09676e-19 1.98383e-15 1.65476e-15 2.3881e-16 1.86369e-15 6.89453e-15 1.22336e-14 4.13313e-16 1.66108e-15 1.58041e-15 4.11999e-16 5.26973e-15 -8.54611e-16 4.56044e-16 2.26455e-15
30327.8 8.86046e-16 2.10683e-16 -2.66664e-16 -1.58472e-16 -7.11934e-16 1.91029e-16 1.07568e-15 -1.34132e-15 -5.04574e-15 -2.4126e-15 -2.25721e-15 3.50442e-16 -3.11912e-15 -9.67216e-15 1.05245e-20 -8.74902e-21 1.38242e-15 -2.856e-15 -1.38242e-15 2.38989e-15 -1.35843e-21 -2.3899e-15 -7.85397e-16 -1.02483e-15 5.68116e-16 5.12561e-20 1.75834e-21 2.25717e-15 -3.50478e-16 3.119e-15 2.85595e-15 1.8206e-19 1.02499e-15 -5.68079e-16 -1.07568e-15 1.34132e-15 5.04568e-15 9.67197e-15 7.85505e-16 -2.10703e-16 2.66665e-16 1.58482e-16 2.41255e-15 -8.85989e-16 -1.91032e-16 7.11873e-16
30330.1 9.89276e-16 6.47441e-16 2.07263e-16 1.65035e-16 -2.50627e-16 4.20005e-16 1.53178e-15 -8.38236e-16 -4.19508e-15 -1.51788e-15 -1.72765e-15 1.14834e-15 -2.19372e-15 -8.6207e-15 -3.57204e-20 -5.41425e-20 1.87794e-15 -2.42668e-15 -1.87801e-15 2.30662e-15 -2.47615e-20 -2.30668e-15 -7.45792e-16 -7.85792e-16 1.05842e-15 9.70394e-20 1.00146e-21 1.72756e-15 -1.14847e-15 2.19351e-15 2.42654e-15 2.59413e-19 7.861e-16 -1.05826e-15 -1.53173e-15 8.38216e-16 4.19497e-15 8.62043e-15 7.46012e-16 -6.47383e-16 -2.07215e-16 -1.6503e-16 1.51781e-15 -9.89175e-16 -4.19984e-16 2.50576e-16
30332.4 9.60019e-16 -1.08536e-15 -9.38737e-16 2.43375e-17 -1.6231e-15 -1.57393e-16 3.31076e-16 -1.14505e-15 -5.57812e-15 -3.98819e-15 -2.86068e-15 -1.66847e-15 -4.56751e-15 -1.04823e-14 -2.40019e-21 -2.71234e-20 -8.69932e-17 -2.81958e-15 8.69545e-17 2.04294e-15 -1.13727e-20 -2.04297e-15 -3.32952e-16 -1.62763e-15 -1.01981e-15 6.23506e-20 8.49444e-22 2.86062e-15 1.66842e-15 4.56737e-15 2.81948e-15 2.07746e-19 1.62785e-15 1.01989e-15 -3.31085e-16 1.14502e-15 5.57806e-15 1.04821e-14 3.33097e-16 1.08538e-15 9.38757e-16 -2.43292e-17 3.98814e-15 -9.59946e-16 1.574e-16 1.62304e-15
30334.6 7.82521e-16 -1.94147e-15 -1.72299e-15 -4.05434e-16 -2.40821e-15 -5.54751e-16 -5.00554e-16 -1.77708e-15 -6.66316e-15 -5.43117e-15 -3.62175e-15 -3.17182e-15 -6.00091e-15 -1.16908e-14 5.36637e-20 2.57014e-20 -1.10992e-15 -3.3022e-15 1.10997e-15 1.99597e-15 1.5268e-20 -1.99593e-15 -2.78841e-16 -2.026e-15 -2.0179e-15 6.05556e-21 2.05786e-21 3.62175e-15 3.17188e-15 6.00089e-15 3.30221e-15 1.12441e-19 2.02604e-15 2.01783e-15 5.0048e-16 1.77708e-15 6.66317e-15 1.16907e-14 2.7885e-16 1.94139e-15 1.72296e-15 4.0545e-16 5.43115e-15 -7.82502e-16 5.5473e-16 2.40814e-15
30336.9 7.11556e-16 -4.10779e-16 -7.8142e-16 -4.16369e-16 -1.20515e-15 -9.31091e-17 4.32273e-16 -1.64347e-15 -5.40566e-15 -3.23522e-15 -2.61076e-15 -7.26753e-16 -3.87924e-15 -9.7924e-15 3.76348e-20 1.39661e-20 5.63679e-16 -2.96057e-15 -5.6365e-16 2.17443e-15 9.54098e-21 -2.17441e-15 -6.75354e-16 -1.23367e-15 -1.82061e-16 2.34515e-20 3.61506e-21 2.61074e-15 7.26773e-16 3.87917e-15 2.96056e-15 1.33293e-19 1.23375e-15 1.82029e-16 -4.32305e-16 1.64348e-15 5.40565e-15 9.79227e-15 6.75398e-16 4.10718e-16 7.81399e-16 4.16383e-16 3.23519e-15 -7.11526e-16 9.3093e-17 1.20509e-15
30339.2 8.61314e-16 8.56122e-16 3.07836e-16 7.68666e-17 -4.3766e-17 4.41967e-16 1.5165e-15 -8.40382e-16 -3.70638e-15 -1.05596e-15 -1.44807e-15 1.45211e-15 -1.69502e-15 -7.62761e-15 -2.26152e-20 -4.25793e-20 1.99933e-15 -2.22118e-15 -1.99939e-15 2.16076e-15 -1.85109e-20 -2.16081e-15 -7.81978e-16 -5.80258e-16 1.29201e-15 8.37242e-20 3.6102e-21 1.448e-15 -1.45222e-15 1.69484e-15 2.22107e-15 2.32171e-19 5.80519e-16 -1.29188e-15 -1.51645e-15 8.40371e-16 3.70628e-15 7.62737e-15 7.82166e-16 -8.56088e-16 -3.07803e-16 -7.68606e-17 1.05589e-15 -8.61228e-16 -4.41955e-16 4.37134e-17
30341.5 9.61138e-16 -3.21484e-16 -2.83964e-16 2.81759e-16 -8.72982e-16 1.40227e-16 8.81869e-16 -6.2851e-16 -4.22604e-15 -2.50457e-15 -2.01096e-15 -3.69479e-16 -3.03475e-15 -8.48661e-15 -2.48167e-20 -4.76247e-20 6.88247e-16 -2.20045e-15 -6.88319e-16 1.87292e-15 -2.04964e-20 -1.87298e-15 -3.65496e-16 -1.14788e-15 -1.48914e-16 8.31813e-20 2.35395e-21 2.01088e-15 3.69377e-16 3.03457e-15 2.20033e-15 2.38758e-19 1.14816e-15 1.49044e-16 -8.81846e-16 6.2848e-16 4.22594e-15 8.48638e-15 3.65693e-16 3.21532e-16 2.84001e-16 -2.81757e-16 2.5045e-15 -9.61046e-16 -1.40213e-16 8.72929e-16
30343.7 7.82039e-16 -1.86019e-15 -1.51901e-15 -1.98341e-16 -2.20398e-15 -4.81709e-16 -4.11162e-16 -1.38368e-15 -5.8898e-15 -4.93841e-15 -3.23373e-15 -2.98072e-15 -5.42576e-15 -1.05011e-14 3.34658e-20 7.41091e-21 -1.09916e-15 -2.85575e-15 1.09917e-15 1.73912e-15 7.40048e-21 -1.73911e-15 -1.5151e-16 -1.88694e-15 -1.96407e-15 2.21518e-20 1.3895e-21 3.23371e-15 2.98074e-15 5.4257e-15 2.85572e-15 1.39819e-19 1.88703e-15 1.96404e-15 4.11104e-16 1.38367e-15 5.88979e-15 1.0501e-14 1.51565e-16 1.86015e-15 1.51899e-15 1.9835e-16 4.93838e-15 -7.82002e-16 4.81696e-16 2.20391e-15
30346 5.68433e-16 -1.05804e-15 -1.2636e-15 -5.96535e-16 -1.69135e-15 -3.61775e-16 -1.80777e-16 -1.83838e-15 -5.67427e-15 -4.03338e-15 -2.92598e-15 -1.82115e-15 -4.60185e-15 -9.83195e-15 5.17361e-20 2.91339e-20 -2.77881e-16 -2.99445e-15 2.77934e-16 1.92613e-15 1.80126e-20 -1.92609e-15 -5.22904e-16 -1.45377e-15 -9.70851e-16 4.0168e-21 1.60572e-21 2.92598e-15 1.82121e-15 4.60182e-15 2.99447e-15 1.01488e-19 1.45379e-15 9.70772e-16 1.80714e-16 1.83839e-15 5.67428e-15 9.83186e-15 5.22907e-16 1.05796e-15 1.26356e-15 5.96548e-16 4.03336e-15 -5.68418e-16 3.61752e-16 1.69129e-15
30348.3 6.66119e-16 7.00381e-16 7.44256e-17 -1.90861e-16 -1.76125e-16 2.96975e-16 1.15676e-15 -1.11505e-15 -3.7108e-15 -1.2247e-15 -1.50672e-15 1.11725e-15 -1.82719e-15 -7.21419e-15 -9.9309e-22 -1.90986e-20 1.69361e-15 -2.23794e-15 -1.69363e-15 2.01034e-15 -6.82284e-21 -2.01036e-15 -7.97965e-16 -5.52258e-16 1.10216e-15 5.84179e-20 1.97352e-21 1.50666e-15 -1.1173e-15 1.82705e-15 2.23787e-15 1.86353e-19 5.52438e-16 -1.10209e-15 -1.15674e-15 1.11506e-15 3.71074e-15 7.214e-15 7.98092e-16 -7.00384e-16 -7.4414e-17 1.9087e-16 1.22465e-15 -6.66057e-16 -2.96973e-16 1.7607e-16
30350.6 9.01984e-16 3.74856e-16 2.42386e-16 3.96813e-16 -2.1946e-16 3.73249e-16 1.29828e-15 -3.09809e-16 -3.09502e-15 -1.20936e-15 -1.28859e-15 7.77527e-16 -1.70303e-15 -6.70151e-15 -3.44358e-20 -5.49822e-20 1.37046e-15 -1.71434e-15 -1.37054e-15 1.73106e-15 -2.48747e-20 -1.73112e-15 -4.40766e-16 -6.97575e-16 6.52652e-16 9.16543e-20 1.61806e-21 1.2885e-15 -7.7765e-16 1.70283e-15 1.7142e-15 2.47218e-19 6.97874e-16 -6.52497e-16 -1.29823e-15 3.09782e-16 3.09491e-15 6.70126e-15 4.40979e-16 -3.74795e-16 -2.42338e-16 -3.9681e-16 1.20928e-15 -9.01888e-16 -3.73229e-16 2.19413e-16
30352.9 8.27254e-16 -1.43201e-15 -1.01652e-15 1.46034e-16 -1.6841e-15 -2.60739e-16 -1.94764e-17 -7.71921e-16 -4.66819e-15 -3.85749e-15 -2.53501e-15 -2.19198e-15 -4.26353e-15 -8.75497e-15 8.39946e-21 -1.77929e-20 -6.90252e-16 -2.21567e-15 6.90224e-16 1.487e-15 -5.97104e-21 -1.48702e-15 -5.5325e-17 -1.5736e-15 -1.50538e-15 4.6745e-20 1.26891e-21 2.53497e-15 2.19195e-15 4.26342e-15 2.2156e-15 1.78374e-19 1.57378e-15 1.50542e-15 1.94508e-17 7.71894e-16 4.66814e-15 8.75482e-15 5.54389e-17 1.43201e-15 1.01653e-15 -1.46027e-16 3.85745e-15 -8.27196e-16 2.60739e-16 1.68405e-15
30355.1 5.01106e-16 -1.54529e-15 -1.52679e-15 -5.81628e-16 -1.98856e-15 -5.22091e-16 -5.72482e-16 -1.75098e-15 -5.5636e-15 -4.46552e-15 -3.01249e-15 -2.59928e-15 -4.94156e-15 -9.45949e-15 5.39169e-20 2.84335e-20 -9.22583e-16 -2.81937e-15 9.22631e-16 1.63773e-15 1.73983e-20 -1.63769e-15 -3.26694e-16 -1.59411e-15 -1.5848e-15 -4.12903e-22 1.44353e-21 3.01249e-15 2.59934e-15 4.94154e-15 2.81938e-15 9.45274e-20 1.59413e-15 1.58472e-15 5.72413e-16 1.75098e-15 5.56362e-15 9.45941e-15 3.2669e-16 1.54521e-15 1.52676e-15 5.81642e-16 4.46551e-15 -5.01095e-16 5.22067e-16 1.98849e-15
30357.4 4.4603e-16 2.43884e-16 -3.90172e-16 -5.34461e-16 -5.6517e-16 3.628e-17 5.58252e-16 -1.51573e-15 -4.0306e-15 -1.86365e-15 -1.79907e-15 2.77388e-16 -2.42062e-15 -7.19975e-15 2.40773e-20 4.86184e-21 1.04316e-15 -2.37415e-15 -1.04315e-15 1.83426e-15 5.43118e-21 -1.83425e-15 -7.65707e-16 -6.71776e-16 5.56381e-16 2.90587e-20 1.31436e-21 1.79905e-15 -2.7739e-16 2.42054e-15 2.37412e-15 1.35589e-19 6.71868e-16 -5.5639e-16 -5.58267e-16 1.51574e-15 4.03057e-15 7.19961e-15 7.65767e-16 -2.4393e-16 3.90159e-16 5.34472e-16 1.86362e-15 -4.45996e-16 -3.62918e-17 5.65111e-16
30359.7 7.51835e-16 8.35675e-16 4.84169e-16 2.83918e-16 1.78781e-16 4.64033e-16 1.42123e-15 -3.203e-16 -2.42373e-15 -3.99525e-16 -8.54923e-16 1.47694e-15 -8.7085e-16 -5.41213e-15 -3.06937e-20 -4.8079e-20 1.76383e-15 -1.47053e-15 -1.7639e-15 1.61952e-15 -2.11524e-20 -1.61957e-15 -5.51479e-16 -3.60149e-16 1.19014e-15 8.35738e-20 8.45411e-22 8.54844e-16 -1.47705e-15 8.70668e-16 1.47041e-15 2.28586e-19 3.60418e-16 -1.19e-15 -1.42119e-15 3.20282e-16 2.42363e-15 5.4119e-15 5.51674e-16 -8.35628e-16 -4.8413e-16 -2.83916e-16 3.99456e-16 -7.51748e-16 -4.64018e-16 -1.78829e-16
