# mu freq sigma_L0 sigma_L1 sigma_L2 diff_L1 diff_L2
2.9 0.0848909 0.0405736 0.0403951 0.0409808 0.0001785 -0.0004072
2.9 0.0852584 0.0371325 0.0373873 0.0389323 -0.0002548 -0.0017998
2.9 0.0856259 0.0334523 0.0344256 0.0359728 -0.0009733 -0.0025205
2.9 0.0859934 0.0325205 0.0342599 0.034532 -0.0017394 -0.0020115
2.9 0.0863609 0.030511 0.0322698 0.0315639 -0.0017588 -0.0010529
2.9 0.0867284 0.0310576 0.032655 0.032132 -0.0015974 -0.0010744
2.9 0.0870959 0.0302869 0.0315022 0.0313224 -0.0012153 -0.0010355
2.9 0.0874634 0.0305471 0.0307839 0.0308347 -0.0002368 -0.0002876
2.9 0.0878309 0.0307679 0.0307233 0.0310115 4.46e-05 -0.0002436
2.9 0.0881984 0.0298263 0.0302826 0.0304959 -0.0004563 -0.0006696
2.9 0.0885659 0.0310181 0.0317044 0.0313693 -0.0006863 -0.0003512
2.9 0.0889334 0.0304596 0.0306817 0.0297674 -0.0002221 0.0006922
2.9 0.0893009 0.0322822 0.0316905 0.0311149 0.0005917 0.0011673
2.9 0.0896684 0.0318979 0.0309703 0.0309862 0.0009276 0.0009117
2.9 0.0900358 0.0329441 0.0325612 0.0321895 0.0003829 0.0007546
2.9 0.0904033 0.0335706 0.0337871 0.0329151 -0.0002165 0.0006555
2.9 0.0907708 0.0336568 0.0335253 0.0325278 0.0001315 0.001129
2.9 0.0911383 0.0350404 0.0343535 0.0330911 0.0006869 0.0019493
2.9 0.0915058 0.0342338 0.0336604 0.0324928 0.0005734 0.001741
2.9 0.0918733 0.0357529 0.0353231 0.0346109 0.0004298 0.001142
2.9 0.0922408 0.0347623 0.0340593 0.0337019 0.000703 0.0010604
2.9 0.0926083 0.0356887 0.0347809 0.0345238 0.0009078 0.0011649
2.9 0.0929758 0.0358348 0.0343086 0.0341476 0.0015262 0.0016872
2.9 0.0933433 0.0365337 0.0340219 0.034823 0.0025118 0.0017107
2.9 0.0937108 0.0376843 0.0353148 0.0369651 0.0023695 0.0007192
2.9 0.0940783 0.0369982 0.0352457 0.0365523 0.0017525 0.0004459
2.9 0.0944458 0.0385578 0.0369559 0.0380713 0.0016019 0.0004865
2.9 0.0948133 0.0371424 0.0357096 0.0372478 0.0014328 -0.0001054
2.9 0.0951808 0.0385012 0.0372366 0.0389507 0.0012646 -0.0004495
2.9 0.0955482 0.0386537 0.0374576 0.038807 0.0011961 -0.0001533
2.9 0.0959157 0.0402895 0.0389304 0.0395453 0.0013591 0.0007442
2.9 0.0962832 0.041388 0.0400452 0.0402299 0.0013428 0.0011581
2.9 0.0966507 0.0403653 0.0394674 0.0395566 0.0008979 0.0008087
2.9 0.0970182 0.0415722 0.0408276 0.0405795 0.0007446 0.0009927
2.9 0.0973857 0.0404956 0.0395604 0.0393666 0.0009352 0.001129
2.9 0.0977532 0.0428954 0.0419441 0.042253 0.0009513 0.0006424
2.9 0.0981207 0.0434179 0.0425247 0.0426343 0.0008932 0.0007836
2.9 0.0984882 0.0455096 0.044251 0.0436637 0.0012586 0.0018459
2.9 0.0988557 0.0465357 0.0449249 0.0438998 0.0016108 0.0026359
2.9 0.0992232 0.0472106 0.045408 0.0443013 0.0018026 0.0029093
2.9 0.0995907 0.0499447 0.0476075 0.047184 0.0023372 0.0027607
2.9 0.0999582 0.0507101 0.0482046 0.0488754 0.0025055 0.0018347
2.9 0.100326 0.0552257 0.0531367 0.0539484 0.002089 0.0012773
2.9 0.100693 0.0579393 0.0564357 0.056413 0.0015036 0.0015263
2.9 0.101061 0.0648983 0.0641194 0.0630291 0.0007789 0.0018692
2.9 0.101428 0.073318 0.0726866 0.0711915 0.0006314 0.0021265
2.9 0.101796 0.0865894 0.0852615 0.0844236 0.0013279 0.0021658
2.9 0.102163 0.107346 0.105682 0.105107 0.001664 0.002239
2.9 0.102531 0.127469 0.1269 0.125949 0.000569 0.00152
2.9 0.102898 0.133458 0.134404 0.13346 -0.000946 -2e-06
2.9 0.103266 0.114381 0.11546 0.114829 -0.001079 -0.000448
2.9 0.103633 0.0945766 0.0945508 0.0946259 2.58e-05 -4.93e-05
2.9 0.104001 0.0787067 0.077999 0.0790403 0.0007077 -0.0003336
2.9 0.104368 0.0696461 0.0695483 0.0705403 9.78e-05 -0.0008942
2.9 0.104736 0.0645242 0.0653294 0.0652566 -0.0008052 -0.0007324
2.9 0.105103 0.0598756 0.0608899 0.0602818 -0.0010143 -0.0004062
2.9 0.105471 0.0591034 0.060139 0.0594614 -0.0010356 -0.000358
2.9 0.105838 0.0554831 0.0568187 0.0560046 -0.0013356 -0.0005215
2.9 0.106206 0.056354 0.0580002 0.057223 -0.0016462 -0.000869
2.9 0.106573 0.0553028 0.0570311 0.0565788 -0.0017283 -0.001276
2.9 0.106941 0.0561754 0.0574093 0.0580283 -0.0012339 -0.0018529
2.9 0.107308 0.0555538 0.0561887 0.0574988 -0.0006349 -0.001945
2.9 0.107676 0.0544463 0.0557203 0.0560479 -0.001274 -0.0016016
2.9 0.108043 0.0556377 0.057715 0.057208 -0.0020773 -0.0015703
2.9 0.108411 0.0545332 0.0556822 0.0559001 -0.001149 -0.0013669
2.9 0.108778 0.058158 0.0579328 0.0591403 0.0002252 -0.0009823
2.9 0.109145 0.0571403 0.0569575 0.0584999 0.0001828 -0.0013596
2.9 0.109513 0.0579211 0.0586297 0.0598212 -0.0007086 -0.0019001
2.9 0.10988 0.0575484 0.058516 0.0592324 -0.0009676 -0.001684
2.9 0.110248 0.0583547 0.0591342 0.0604733 -0.0007795 -0.0021186
2.9 0.110615 0.0599393 0.0607212 0.0630302 -0.0007819 -0.0030909
2.9 0.110983 0.058922 0.0598158 0.062129 -0.0008938 -0.003207
2.9 0.11135 0.0615165 0.0631901 0.06454 -0.0016736 -0.0030235
2.9 0.111718 0.0601662 0.0621118 0.0618881 -0.0019456 -0.0017219
2.9 0.112085 0.0630115 0.064181 0.0628566 -0.0011695 0.0001549
2.9 0.112453 0.0623491 0.0638157 0.0624736 -0.0014666 -0.0001245
2.9 0.11282 0.0633309 0.0650113 0.0642329 -0.0016804 -0.000902
2.9 0.113188 0.0649079 0.0658038 0.0655449 -0.0008959 -0.000637
2.9 0.113555 0.0641967 0.0645227 0.0644465 -0.000326 -0.0002498
2.9 0.113923 0.0667535 0.0660801 0.065284 0.0006734 0.0014695
2.9 0.11429 0.0657882 0.064195 0.0622362 0.0015932 0.003552
2.9 0.114658 0.0690921 0.0671411 0.0655362 0.001951 0.0035559
2.9 0.115025 0.0681237 0.0661718 0.0659344 0.0019519 0.0021893
2.9 0.115393 0.0699195 0.0684899 0.068904 0.0014296 0.0010155
2.9 0.11576 0.0706742 0.0697629 0.0698389 0.0009113 0.0008353
2.9 0.116128 0.070125 0.0697613 0.069019 0.0003637 0.001106
2.9 0.116495 0.0724601 0.0719558 0.0706976 0.0005043 0.0017625
2.9 0.116863 0.0723062 0.0706756 0.0689958 0.0016306 0.0033104
2.9 0.11723 0.0760739 0.0739391 0.0720784 0.0021348 0.0039955
2.9 0.117598 0.0739889 0.0725481 0.0711103 0.0014408 0.0028786
2.9 0.117965 0.0761132 0.0746894 0.0739494 0.0014238 0.0021638
2.9 0.118333 0.0766622 0.0744361 0.0741536 0.0022261 0.0025086
2.9 0.1187 0.0775087 0.075751 0.0749862 0.0017577 0.0025225
2.9 0.119068 0.0792989 0.0776286 0.0765914 0.0016703 0.0027075
2.9 0.119435 0.0782819 0.0757794 0.0752839 0.0025025 0.002998
2.9 0.119803 0.0813637 0.0791113 0.0793115 0.0022524 0.0020522
2.9 0.12017 0.0790141 0.0771269 0.0782145 0.0018872 0.0007996
2.9 0.120538 0.0817912 0.0797694 0.0812 0.0020218 0.0005912
2.9 0.120905 0.081591 0.0787669 0.0808966 0.0028241 0.0006944
2.9 0.121273 0.0836059 0.0798173 0.0830304 0.0037886 0.0005755
2.9 0.12164 0.0852386 0.0822052 0.0845645 0.0030334 0.0006741
2.9 0.122008 0.0850661 0.0837486 0.0842706 0.0013175 0.0007955
2.9 0.122375 0.0891036 0.0881587 0.0881268 0.0009449 0.0009768
2.9 0.122743 0.0874549 0.0856242 0.0867001 0.0018307 0.0007548
2.9 0.12311 0.0907144 0.0885925 0.0910425 0.0021219 -0.0003281
2.9 0.123478 0.0899956 0.0883535 0.0910646 0.0016421 -0.001069
2.9 0.123845 0.0928279 0.0916693 0.0939249 0.0011586 -0.001097
2.9 0.124213 0.0933177 0.0929277 0.0944542 0.00039 -0.0011365
2.9 0.12458 0.0932925 0.094218 0.0943903 -0.0009255 -0.0010978
2.9 0.124948 0.0962938 0.0980313 0.0967024 -0.0017375 -0.0004086
2.9 0.125315 0.094879 0.0965086 0.0951769 -0.0016296 -0.0002979
2.9 0.125683 0.0986924 0.100774 0.100386 -0.0020816 -0.0016936
2.9 0.12605 0.0964875 0.0991877 0.0986193 -0.0027002 -0.0021318
2.9 0.126418 0.099945 0.102625 0.1005 -0.00268 -0.000555
2.9 0.126785 0.100169 0.103191 0.0996637 -0.003022 0.0005053
2.9 0.127153 0.101241 0.104743 0.101266 -0.003502 -2.5e-05
2.9 0.12752 0.104069 0.107296 0.104616 -0.003227 -0.000547
2.9 0.127888 0.103145 0.105389 0.104072 -0.002244 -0.000927
2.9 0.128255 0.10703 0.108402 0.108779 -0.001372 -0.001749
2.9 0.128623 0.104626 0.105342 0.10636 -0.000716 -0.001734
2.9 0.12899 0.109152 0.109875 0.110157 -0.000723 -0.001005
2.9 0.129358 0.109365 0.11114 0.110296 -0.001775 -0.000931
2.9 0.129725 0.113106 0.114502 0.114042 -0.001396 -0.000936
2.9 0.130093 0.116131 0.11594 0.116757 0.000191 -0.000626
2.9 0.13046 0.115599 0.114825 0.115735 0.000774 -0.000136
2.9 0.130828 0.119478 0.118482 0.118683 0.000996 0.000795
2.9 0.131195 0.117021 0.116218 0.116225 0.000803 0.000796
2.9 0.131563 0.1219 0.121433 0.122431 0.000467 -0.000531
2.9 0.13193 0.120758 0.120075 0.121984 0.000683 -0.001226
2.9 0.132298 0.124391 0.123969 0.125009 0.000422 -0.000618
2.9 0.132665 0.125615 0.126736 0.125838 -0.001121 -0.000223
2.9 0.133033 0.126496 0.129455 0.127516 -0.002959 -0.00102
2.9 0.1334 0.131691 0.134768 0.133385 -0.003077 -0.001694
2.9 0.133768 0.130784 0.132641 0.13236 -0.001857 -0.001576
2.9 0.134135 0.136363 0.137762 0.137785 -0.001399 -0.001422
2.9 0.134503 0.134529 0.136567 0.136144 -0.002038 -0.001615
2.9 0.13487 0.139761 0.141978 0.141476 -0.002217 -0.001715
2.9 0.135238 0.140169 0.142305 0.142349 -0.002136 -0.00218
2.9 0.135605 0.141344 0.143673 0.145048 -0.002329 -0.003704
2.9 0.135973 0.144523 0.146223 0.148969 -0.0017 -0.004446
2.9 0.13634 0.142651 0.144471 0.146944 -0.00182 -0.004293
2.9 0.136707 0.148333 0.150327 0.151924 -0.001994 -0.003591
2.9 0.137075 0.147722 0.148813 0.149469 -0.001091 -0.001747
2.9 0.137442 0.154573 0.156631 0.155705 -0.002058 -0.001132
2.9 0.13781 0.154028 0.157073 0.155587 -0.003045 -0.001559
2.9 0.138177 0.157927 0.159892 0.158949 -0.001965 -0.001022
2.9 0.138545 0.161291 0.162173 0.162257 -0.000882 -0.000966
2.9 0.138912 0.161441 0.162146 0.162928 -0.000705 -0.001487
2.9 0.13928 0.167423 0.169162 0.168372 -0.001739 -0.000949
2.9 0.139647 0.165495 0.168266 0.166411 -0.002771 -0.000916
2.9 0.140015 0.173307 0.175518 0.175373 -0.002211 -0.002066
2.9 0.140382 0.173156 0.173869 0.175284 -0.000713 -0.002128
2.9 0.14075 0.178816 0.179287 0.180873 -0.000471 -0.002057
2.9 0.141117 0.178427 0.180791 0.181791 -0.002364 -0.003364
2.9 0.141485 0.176208 0.179097 0.179933 -0.002889 -0.003725
2.9 0.141852 0.181039 0.182731 0.184501 -0.001692 -0.003462
2.9 0.14222 0.179998 0.183504 0.185269 -0.003506 -0.005271
2.9 0.142587 0.18778 0.193715 0.193951 -0.005935 -0.006171
2.9 0.142955 0.186012 0.191923 0.191 -0.005911 -0.004988
2.9 0.143322 0.194064 0.200139 0.198833 -0.006075 -0.004769
2.9 0.14369 0.195813 0.201573 0.200086 -0.00576 -0.004273
2.9 0.144057 0.199119 0.204291 0.202897 -0.005172 -0.003778
2.9 0.144425 0.204612 0.209871 0.208596 -0.005259 -0.003984
2.9 0.144792 0.205351 0.210174 0.209059 -0.004823 -0.003708
2.9 0.14516 0.215458 0.220116 0.21982 -0.004658 -0.004362
2.9 0.145527 0.214663 0.219036 0.218882 -0.004373 -0.004219
2.9 0.145895 0.225262 0.228635 0.226782 -0.003373 -0.00152
2.9 0.146262 0.226574 0.229177 0.226299 -0.002603 0.000275
2.9 0.14663 0.232799 0.235582 0.233778 -0.002783 -0.000979
2.9 0.146997 0.237265 0.240944 0.240232 -0.003679 -0.002967
2.9 0.147365 0.238919 0.243116 0.241846 -0.004197 -0.002927
2.9 0.147732 0.248474 0.253164 0.250558 -0.00469 -0.002084
2.9 0.1481 0.246639 0.251447 0.249332 -0.004808 -0.002693
2.9 0.148467 0.260154 0.26237 0.262268 -0.002216 -0.002114
2.9 0.148835 0.264273 0.262639 0.263426 0.001634 0.000847
2.9 0.149202 0.276569 0.273473 0.274551 0.003096 0.002018
2.9 0.14957 0.28314 0.279458 0.281676 0.003682 0.001464
2.9 0.149937 0.290806 0.286401 0.289415 0.004405 0.001391
2.9 0.150305 0.304452 0.299928 0.3021 0.004524 0.002352
2.9 0.150672 0.307015 0.301075 0.301895 0.00594 0.00512
2.9 0.15104 0.32133 0.314226 0.314839 0.007104 0.006491
2.9 0.151407 0.320261 0.313393 0.315003 0.006868 0.005258
2.9 0.151775 0.332625 0.32561 0.328232 0.007015 0.004393
2.9 0.152142 0.33517 0.328743 0.331349 0.006427 0.003821
2.9 0.15251 0.342097 0.336914 0.33925 0.005183 0.002847
2.9 0.152877 0.353892 0.349013 0.351856 0.004879 0.002036
2.9 0.153245 0.357517 0.352369 0.355586 0.005148 0.001931
2.9 0.153612 0.373387 0.367782 0.370912 0.005605 0.002475
2.9 0.15398 0.374396 0.36833 0.371646 0.006066 0.00275
2.9 0.154347 0.392242 0.38597 0.388885 0.006272 0.003357
2.9 0.154715 0.39612 0.390421 0.391773 0.005699 0.004347
2.9 0.155082 0.408956 0.405566 0.404773 0.00339 0.004183
2.9 0.15545 0.419885 0.419023 0.416035 0.000862 0.00385
2.9 0.155817 0.427366 0.428142 0.423715 -0.000776 0.003651
2.9 0.156185 0.447257 0.450188 0.444712 -0.002931 0.002545
2.9 0.156552 0.450609 0.455244 0.448614 -0.004635 0.001995
2.9 0.15692 0.473556 0.478284 0.471598 -0.004728 0.001958
2.9 0.157287 0.478917 0.483499 0.478222 -0.004582 0.000695
2.9 0.157655 0.500378 0.504728 0.500897 -0.00435 -0.000519
2.9 0.158022 0.51604 0.518024 0.515205 -0.001984 0.000835
2.9 0.15839 0.532521 0.531613 0.53006 0.000908 0.002461
2.9 0.158757 0.556819 0.555891 0.556081 0.000928 0.000738
2.9 0.159125 0.566221 0.566124 0.567913 9.7e-05 -0.001692
2.9 0.159492 0.598325 0.598182 0.599856 0.000143 -0.001531
2.9 0.15986 0.610521 0.609714 0.610068 0.000807 0.000453
2.9 0.160227 0.646785 0.644148 0.644507 0.002637 0.002278
2.9 0.160595 0.669305 0.664772 0.666119 0.004533 0.003186
2.9 0.160962 0.700189 0.694729 0.696344 0.00546 0.003845
2.9 0.16133 0.736481 0.730344 0.73223 0.006137 0.004251
2.9 0.161697 0.762253 0.755581 0.758441 0.006672 0.003812
2.9 0.162065 0.812765 0.806701 0.810293 0.006064 0.002472
2.9 0.162432 0.840432 0.83544 0.838346 0.004992 0.002086
2.9 0.1628 0.901752 0.897816 0.897881 0.003936 0.003871
2.9 0.163167 0.946003 0.942508 0.939939 0.003495 0.006064
2.9 0.163535 1.01389 1.00991 1.00757 0.00398 0.00632
2.9 0.163902 1.08556 1.08234 1.08203 0.00322 0.00353
2.9 0.164269 1.1601 1.15748 1.15952 0.00262 0.00058
2.9 0.164637 1.27362 1.26989 1.2736 0.00373 2e-05
2.9 0.165004 1.37987 1.37476 1.37935 0.00511 0.00052
2.9 0.165372 1.55515 1.54848 1.55361 0.00667 0.00154
2.9 0.165739 1.74251 1.73601 1.74055 0.0065 0.00196
2.9 0.166107 2.03314 2.0293 2.03197 0.00384 0.00117
2.9 0.166474 2.42666 2.42436 2.42413 0.0023 0.00253
2.9 0.166842 3.01493 3.01332 3.00961 0.00161 0.00532
2.9 0.167209 3.94041 3.93972 3.93411 0.00069 0.0063
2.9 0.167577 5.28259 5.28039 5.27601 0.0022 0.00658
2.9 0.167944 6.96308 6.95973 6.95824 0.00335 0.00484
2.9 0.168312 7.73536 7.73145 7.73198 0.00391 0.00338
2.9 0.168679 6.82982 6.82267 6.82321 0.00715 0.00661
2.9 0.169047 5.26293 5.25514 5.25464 0.00779 0.00829
2.9 0.169414 4.12927 4.12373 4.12287 0.00554 0.0064
2.9 0.169782 3.44442 3.43858 3.4385 0.00584 0.00592
2.9 0.170149 3.0695 3.0632 3.06361 0.0063 0.00589
2.9 0.170517 2.91428 2.91086 2.91002 0.00342 0.00426
2.9 0.170884 2.83703 2.83771 2.83423 -0.00068 0.0028
2.9 0.171252 2.90246 2.90484 2.89874 -0.00238 0.00372
2.9 0.171619 2.97817 2.97888 2.97243 -0.00071 0.00574
2.9 0.171987 3.15965 3.15691 3.15322 0.00274 0.00643
2.9 0.172354 3.36903 3.36382 3.36368 0.00521 0.00535
2.9 0.172722 3.63846 3.63335 3.63582 0.00511 0.00264
2.9 0.173089 3.99983 3.99635 4.00072 0.00348 -0.00089
2.9 0.173457 4.38505 4.38243 4.3877 0.00262 -0.00265
2.9 0.173824 4.94523 4.94356 4.94774 0.00167 -0.00251
2.9 0.174192 5.53492 5.53545 5.5374 -0.00053 -0.00248
2.9 0.174559 6.36422 6.36669 6.36659 -0.00247 -0.00237
2.9 0.174927 7.32296 7.32389 7.32347 -0.00093 -0.00051
2.9 0.175294 8.59428 8.59169 8.59197 0.00259 0.00231
2.9 0.175662 10.2506 10.2493 10.2482 0.0013 0.0024
2.9 0.176029 12.3891 12.3887 12.3864 0.0004 0.0027
2.9 0.176397 15.4447 15.4416 15.4392 0.0031 0.0055
2.9 0.176764 19.5556 19.5492 19.5474 0.0064 0.0082
2.9 0.177132 25.8 25.7879 25.7888 0.0121 0.0112
2.9 0.177499 34.9846 34.9681 34.9703 0.0165 0.0143
2.9 0.177867 49.6573 49.6358 49.6383 0.0215 0.019
2.9 0.178234 72.4895 72.4607 72.4653 0.0288 0.0242
2.9 0.178602 105.166 105.124 105.13 0.042 0.036
2.9 0.178969 134.869 134.815 134.82 0.054 0.049
2.9 0.179337 131.946 131.901 131.902 0.045 0.044
2.9 0.179704 98.9987 98.9702 98.968 0.0285 0.0307
2.9 0.180072 66.3666 66.3465 66.3433 0.0201 0.0233
2.9 0.180439 44.3441 44.3308 44.3278 0.0133 0.0163
2.9 0.180807 30.5358 30.5262 30.5222 0.0096 0.0136
2.9 0.181174 22.0004 21.9925 21.9886 0.0079 0.0118
2.9 0.181542 16.2698 16.264 16.2619 0.0058 0.0079
2.9 0.181909 12.5647 12.5634 12.562 0.0013 0.0027
2.9 0.182277 9.80429 9.80795 9.80682 -0.00366 -0.00253
2.9 0.182644 7.93405 7.93792 7.93749 -0.00387 -0.00344
2.9 0.183012 6.45868 6.46008 6.46049 -0.0014 -0.00181
2.9 0.183379 5.37128 5.37084 5.37244 0.00044 -0.00116
3.0 0 0 0 0 0 0
3.0 0.000367493 5.89965e-06 -7.63576e-07 -1.04131e-06 6.66323e-06 6.94096e-06
3.0 0.000734987 1.35668e-05 -1.38928e-06 -5.14239e-06 1.49561e-05 1.87092e-05
3.0 0.00110248 1.33438e-05 5.39878e-06 -4.10323e-06 7.94502e-06 1.7447e-05
3.0 0.00146997 -2.39501e-06 4.02022e-06 -2.09919e-06 -6.41523e-06 -2.9582e-07
3.0 0.00183747 -1.71404e-05 -1.39734e-05 -7.5618e-06 -3.167e-06 -9.5786e-06
3.0 0.00220496 -2.21903e-05 -2.28606e-05 -1.37992e-05 6.703e-07 -8.3911e-06
3.0 0.00257245 -2.60603e-05 -1.41117e-05 -2.50221e-05 -1.19486e-05 -1.0382e-06
3.0 0.00293995 -2.23475e-05 -9.70494e-06 -3.97675e-05 -1.26426e-05 1.742e-05
3.0 0.00330744 -1.24809e-05 -3.9998e-06 -2.79709e-05 -8.4811e-06 1.549e-05
3.0 0.00367493 -1.58802e-05 -3.4738e-06 -1.25005e-05 -1.24064e-05 -3.3797e-06
3.0 0.00404243 -1.7601e-05 3.04735e-06 3.55453e-06 -2.06484e-05 -2.11555e-05
3.0 0.00440992 -3.26862e-06 1.61543e-05 3.22094e-05 -1.94229e-05 -3.5478e-05
3.0 0.00477741 -1.40321e-05 -8.09817e-06 4.11566e-05 -5.93393e-06 -5.51887e-05
3.0 0.00514491 -3.77159e-05 -3.08657e-05 3.83818e-05 -6.8502e-06 -7.60977e-05
3.0 0.0055124 -2.29619e-05 -1.66523e-05 1.28036e-05 -6.3096e-06 -3.57655e-05
3.0 0.00587989 1.84345e-05 5.23779e-05 2.74352e-07 -3.39434e-05 1.81601e-05
3.0 0.00624739 3.0644e-05 0.000106596 1.94512e-05 -7.5952e-05 1.11928e-05
3.0 0.00661488 3.81731e-05 8.88688e-05 5.09621e-05 -5.06957e-05 -1.2789e-05
3.0 0.00698237 3.93932e-05 6.32627e-05 7.73875e-05 -2.38695e-05 -3.79943e-05
3.0 0.00734987 6.11712e-05 0.000114853 0.000123152 -5.36818e-05 -6.19808e-05
3.0 0.00771736 0.000101562 0.000169752 0.000162184 -6.819e-05 -6.0622e-05
3.0 0.00808485 0.000126333 0.00014814 0.000161811 -2.1807e-05 -3.5478e-05
3.0 0.00845234 0.000161435 0.000149229 0.000174637 1.2206e-05 -1.3202e-05
3.0 0.00881984 9.09546e-05 7.85135e-05 7.86206e-05 1.24411e-05 1.2334e-05
3.0 0.00918733 -2.74035e-06 -3.42604e-05 -5.37536e-05 3.152e-05 5.10132e-05
3.0 0.00955482 -6.31689e-05 -0.000119054 -0.000116829 5.58851e-05 5.36601e-05
3.0 0.00992232 -0.000156846 -0.000263886 -0.000203313 0.00010704 4.6467e-05
3.0 0.0102898 -0.000299854 -0.000464962 -0.000368844 0.000165108 6.899e-05
3.0 0.0106573 -0.000334439 -0.000547529 -0.000446274 0.00021309 0.000111835
3.0 0.0110248 -2.24568e-05 -0.000292333 -0.000207826 0.000269876 0.000185369
3.0 0.0113923 0.000298222 6.68841e-05 0.000104298 0.000231338 0.000193924
3.0 0.0117598 0.000378749 0.000177508 0.000205664 0.000201241 0.000173085
3.0 0.0121273 0.000366897 0.000148144 0.000167681 0.000218753 0.000199216
3.0 0.0124948 0.000360303 0.00028921 0.000211822 7.1093e-05 0.000148481
3.0 0.0128623 0.000349073 0.00036745 0.000216369 -1.8377e-05 0.000132704
3.0 0.0132298 0.000382996 0.000374444 0.000241941 8.552e-06 0.000141055
3.0 0.0135973 0.000383711 0.000431499 0.000341907 -4.7788e-05 4.1804e-05
3.0 0.0139647 0.000390096 0.000376347 0.000322625 1.3749e-05 6.7471e-05
3.0 0.0143322 0.000528626 0.000436585 0.000348376 9.2041e-05 0.00018025
3.0 0.0146997 0.000542871 0.000510483 0.000376099 3.2388e-05 0.000166772
3.0 0.0150672 0.000576534 0.000558176 0.00048954 1.8358e-05 8.6994e-05
3.0 0.0154347 0.000621126 0.000555163 0.000611637 6.5963e-05 9.489e-06
3.0 0.0158022 0.000634638 0.000523935 0.000661818 0.000110703 -2.718e-05
3.0 0.0161697 0.000680365 0.000552467 0.000640953 0.000127898 3.9412e-05
3.0 0.0165372 0.000714168 0.00054132 0.000547001 0.000172848 0.000167167
3.0 0.0169047 0.000826029 0.000572513 0.000593504 0.000253516 0.000232525
3.0 0.0172722 0.000897441 0.000589611 0.000634766 0.00030783 0.000262675
3.0 0.0176397 0.00108341 0.000708449 0.000709171 0.000374961 0.000374239
3.0 0.0180072 0.00121017 0.000756942 0.000728378 0.000453228 0.000481792
3.0 0.0183747 0.00121951 0.000759671 0.000803103 0.000459839 0.000416407
3.0 0.0187422 0.00117812 0.000749922 0.000801869 0.000428198 0.000376251
3.0 0.0191096 0.00113639 0.000682253 0.000642657 0.000454137 0.000493733
3.0 0.0194771 0.0011728 0.000668316 0.00061843 0.000504484 0.00055437
3.0 0.0198446 0.00115225 0.000647241 0.000604519 0.000505009 0.000547731
3.0 0.0202121 0.00119697 0.000773362 0.000752662 0.000423608 0.000444308
3.0 0.0205796 0.00109483 0.000728217 0.000832238 0.000366613 0.000262592
3.0 0.0209471 0.00107724 0.000680718 0.000852167 0.000396522 0.000225073
3.0 0.0213146 0.0011146 0.000746198 0.000873046 0.000368402 0.000241554
3.0 0.0216821 0.00117195 0.000831567 0.000987642 0.000340383 0.000184308
3.0 0.0220496 0.00129013 0.000828855 0.00103357 0.000461275 0.00025656
3.0 0.0224171 0.00130722 0.000774379 0.000876601 0.000532841 0.000430619
3.0 0.0227846 0.00147924 0.00103975 0.00100039 0.00043949 0.00047885
3.0 0.0231521 0.00143929 0.00109432 0.000955328 0.00034497 0.000483962
3.0 0.0235196 0.00126797 0.000971432 0.00077478 0.000296538 0.00049319
3.0 0.0238871 0.00108341 0.000787377 0.000656995 0.000296033 0.000426415
3.0 0.0242546 0.00113386 0.000953174 0.000942215 0.000180686 0.000191645
3.0 0.024622 0.00131533 0.00137401 0.00137462 -5.868e-05 -5.929e-05
3.0 0.0249895 0.00141094 0.00154578 0.00143843 -0.00013484 -2.749e-05
3.0 0.025357 0.00155908 0.00170151 0.00146882 -0.00014243 9.026e-05
3.0 0.0257245 0.00154174 0.0016829 0.00142926 -0.00014116 0.00011248
3.0 0.026092 0.00173024 0.00175506 0.00157305 -2.482e-05 0.00015719
3.0 0.0264595 0.00173119 0.00169391 0.00155088 3.728e-05 0.00018031
3.0 0.026827 0.00167596 0.00172152 0.00166655 -4.556e-05 9.41e-06
3.0 0.0271945 0.00170481 0.00178512 0.00190819 -8.031e-05 -0.00020338
3.0 0.027562 0.0018354 0.00195591 0.00207292 -0.00012051 -0.00023752
3.0 0.0279295 0.00210617 0.00229757 0.0022455 -0.0001914 -0.00013933
3.0 0.028297 0.00215702 0.00208402 0.0020533 7.3e-05 0.00010372
3.0 0.0286645 0.00236977 0.0019463 0.00205887 0.00042347 0.0003109
3.0 0.029032 0.00236224 0.00198823 0.0020706 0.00037401 0.00029164
3.0 0.0293995 0.00239606 0.00226371 0.00223378 0.00013235 0.00016228
3.0 0.029767 0.00240002 0.00224015 0.0022435 0.00015987 0.00015652
3.0 0.0301344 0.00249728 0.00207051 0.00230142 0.00042677 0.00019586
3.0 0.0305019 0.00266141 0.00222248 0.0026538 0.00043893 7.61e-06
3.0 0.0308694 0.00253724 0.00247323 0.0028203 6.401e-05 -0.00028306
3.0 0.0312369 0.00260777 0.00300331 0.0031773 -0.00039554 -0.00056953
3.0 0.0316044 0.00257868 0.00313353 0.00323744 -0.00055485 -0.00065876
3.0 0.0319719 0.00281155 0.00314576 0.00323582 -0.00033421 -0.00042427
3.0 0.0323394 0.00279485 0.00285124 0.00297604 -5.639e-05 -0.00018119
3.0 0.0327069 0.00276675 0.00277488 0.00283952 -8.13e-06 -7.277e-05
3.0 0.0330744 0.00290296 0.0028514 0.00280311 5.156e-05 9.985e-05
3.0 0.0334419 0.00292823 0.00272991 0.00266235 0.00019832 0.00026588
